028	BANCO BICE
8110000	 0000000109765,00	
8111000	 0000000000000,00	
8113000	 0000000101882,00	
8114000	 0000000005119,00	
8115000	 0000000002764,00	
8130000	 0000000002737,00	
8131000	 0000000000000,00	
8133000	 0000000001291,00	
8134000	 0000000000014,00	
8135000	 0000000001432,00	
8140000	 0000000000759,00	
8141000	 0000000000000,00	
8143000	 0000000000197,00	
8144000	 0000000000137,00	
8145000	 0000000000425,00	
8310000	 0000001445437,00	
8311000	 0000000016895,00	
8312000	 0000000012289,00	
8314000	 0000000056161,00	
8315000	 0000000328650,00	
8315100	 0000000305540,00	
8315200	 0000000023110,00	
8317000	 0000000874932,00	
8318000	 0000000148064,00	
8318100	 0000000000000,00	
8318900	 0000000148064,00	
8319000	 0000000008446,00	
8510000	 0000003502257,00	
8511000	 0000000000000,00	
8513000	 0000003502257,00	
8520000	 0000000239312,00	
8521000	 0000000000000,00	
8523000	 0000000239312,00	
8530000	 0000000035214,00	
8531000	 0000000000000,00	
8533000	 0000000035214,00	
8540000	 0000001439652,00	
8543000	 0000000336050,00	
8544000	 0000000961388,00	
8545000	 0000000142214,00	
8560000	 0000000016060,00	
8563000	 0000000008177,00	
8564000	 0000000005119,00	
8565000	 0000000002764,00	
8610000	 0000001083167,00	
8620000	 0000000027257,00	
8630000	 0000000000133,00	
8640000	 0000000334462,00	
8660000	 0000000000418,00	
