016	BANCO DE CRÉDITO E INVERSIONES
8110000	 0000001340665,00	
8111000	 0000000000000,00	
8113000	 0000000818262,00	
8114000	 0000000210490,00	
8115000	 0000000311913,00	
8130000	 0000000148116,00	
8131000	 0000000000000,00	
8133000	 0000000046175,00	
8134000	 0000000004904,00	
8135000	 0000000097037,00	
8140000	 0000000034755,00	
8141000	 0000000000000,00	
8143000	 0000000014292,00	
8144000	 0000000002627,00	
8145000	 0000000017836,00	
8310000	 0000008053004,00	
8311000	 0000000119370,00	
8312000	 0000000002102,00	
8314000	 0000000311326,00	
8315000	 0000001402922,00	
8315100	 0000001037102,00	
8315200	 0000000365820,00	
8317000	 0000005773191,00	
8318000	 0000000444093,00	
8318100	 0000000015304,00	
8318900	 0000000428789,00	
8319000	 0000000000000,00	
8510000	 0000014615754,00	
8511000	 0000000400295,00	
8513000	 0000014215459,00	
8520000	 0000000572385,00	
8521000	 0000000000000,00	
8523000	 0000000572385,00	
8530000	 0000000342670,00	
8531000	 0000000000000,00	
8533000	 0000000342670,00	
8540000	 0000012895742,00	
8543000	 0000003373191,00	
8544000	 0000006835154,00	
8545000	 0000002687397,00	
8560000	 0000000890215,00	
8563000	 0000000367812,00	
8564000	 0000000210490,00	
8565000	 0000000311913,00	
8610000	 0000003690303,00	
8620000	 0000000105101,00	
8630000	 0000000005161,00	
8640000	 0000004239837,00	
8660000	 0000000012602,00	
