001	BANCO DE CHILE
8110000	 0000000751649,00	
8111000	 0000000000000,00	
8113000	 0000000329245,00	
8114000	 0000000158494,00	
8115000	 0000000263910,00	
8130000	 0000000196622,00	
8131000	 0000000000000,00	
8133000	 0000000037624,00	
8134000	 0000000004449,00	
8135000	 0000000154549,00	
8140000	 0000000036080,00	
8141000	 0000000000000,00	
8143000	 0000000008879,00	
8144000	 0000000002558,00	
8145000	 0000000024643,00	
8310000	 0000010757249,00	
8311000	 0000000380577,00	
8312000	 0000000073472,00	
8314000	 0000000355717,00	
8315000	 0000002226710,00	
8315100	 0000001868515,00	
8315200	 0000000358195,00	
8317000	 0000007660082,00	
8318000	 0000000060691,00	
8318100	 0000000000000,00	
8318900	 0000000060691,00	
8319000	 0000000000000,00	
8510000	 0000011470886,00	
8511000	 0000000370201,00	
8513000	 0000011100685,00	
8520000	 0000000083315,00	
8521000	 0000000000000,00	
8523000	 0000000083315,00	
8530000	 0000000106473,00	
8531000	 0000000000000,00	
8533000	 0000000106473,00	
8540000	 0000014983897,00	
8543000	 0000003379750,00	
8544000	 0000007600220,00	
8545000	 0000004003927,00	
8560000	 0000000642847,00	
8563000	 0000000220443,00	
8564000	 0000000158494,00	
8565000	 0000000263910,00	
8610000	 0000004415299,00	
8620000	 0000000008728,00	
8630000	 0000000001658,00	
8640000	 0000006319002,00	
8660000	 0000000012562,00	
