039	ITAÚ CORPBANCA
8110000	 0000001331837,00	
8111000	 0000000000000,00	
8113000	 0000001003440,00	
8114000	 0000000198572,00	
8115000	 0000000129825,00	
8130000	 0000000192794,00	
8131000	 0000000000000,00	
8133000	 0000000077792,00	
8134000	 0000000004682,00	
8135000	 0000000110320,00	
8140000	 0000000028430,00	
8141000	 0000000000000,00	
8143000	 0000000010447,00	
8144000	 0000000002071,00	
8145000	 0000000015912,00	
8310000	 0000005673562,00	
8311000	 0000000439952,00	
8312000	 0000000000000,00	
8314000	 0000000103965,00	
8315000	 0000001321432,00	
8315100	 0000000884291,00	
8315200	 0000000437141,00	
8317000	 0000002450516,00	
8318000	 0000001357697,00	
8318100	 0000001072866,00	
8318900	 0000000284831,00	
8319000	 0000000000000,00	
8510000	 0000010983512,00	
8511000	 0000000094554,00	
8513000	 0000010888958,00	
8520000	 0000000627031,00	
8521000	 0000000000000,00	
8523000	 0000000627031,00	
8530000	 0000000489251,00	
8531000	 0000000000000,00	
8533000	 0000000489251,00	
8540000	 0000008607993,00	
8543000	 0000001921015,00	
8544000	 0000004199598,00	
8545000	 0000002487380,00	
8560000	 0000000535157,00	
8563000	 0000000206760,00	
8564000	 0000000198572,00	
8565000	 0000000129825,00	
8610000	 0000002437504,00	
8620000	 0000000085862,00	
8630000	 0000000002978,00	
8640000	 0000003139387,00	
8660000	 0000000007831,00	
