037	BANCO SANTANDER-CHILE
8110000	 0000001806971,00	
8111000	 0000000000000,00	
8113000	 0000001042114,00	
8114000	 0000000474512,00	
8115000	 0000000290345,00	
8130000	 0000000277469,00	
8131000	 0000000000000,00	
8133000	 0000000087644,00	
8134000	 0000000015610,00	
8135000	 0000000174215,00	
8140000	 0000000061122,00	
8141000	 0000000000000,00	
8143000	 0000000020301,00	
8144000	 0000000013577,00	
8145000	 0000000027244,00	
8310000	 0000011490920,00	
8311000	 0000000136954,00	
8312000	 0000000060865,00	
8314000	 0000000223779,00	
8315000	 0000001919321,00	
8315100	 0000001228607,00	
8315200	 0000000690714,00	
8317000	 0000008883782,00	
8318000	 0000000266219,00	
8318100	 0000000015232,00	
8318900	 0000000250987,00	
8319000	 0000000000000,00	
8510000	 0000010294226,00	
8511000	 0000000016115,00	
8513000	 0000010278111,00	
8520000	 0000000685632,00	
8521000	 0000000000000,00	
8523000	 0000000685632,00	
8530000	 0000000443130,00	
8531000	 0000000000000,00	
8533000	 0000000443130,00	
8540000	 0000017242506,00	
8543000	 0000003595268,00	
8544000	 0000009257516,00	
8545000	 0000004389722,00	
8560000	 0000001196567,00	
8563000	 0000000431710,00	
8564000	 0000000474512,00	
8565000	 0000000290345,00	
8610000	 0000004353488,00	
8620000	 0000000067192,00	
8630000	 0000000011179,00	
8640000	 0000007048043,00	
8660000	 0000000011018,00	
