001	BANCO DE CHILE
8110000	 0000000762183,00	
8111000	 0000000000000,00	
8113000	 0000000359331,00	
8114000	 0000000154648,00	
8115000	 0000000248204,00	
8130000	 0000000025179,00	
8131000	 0000000000000,00	
8133000	 0000000004582,00	
8134000	 0000000000439,00	
8135000	 0000000020158,00	
8140000	 0000000004247,00	
8141000	 0000000000000,00	
8143000	 0000000001014,00	
8144000	 0000000000486,00	
8145000	 0000000002747,00	
8310000	 0000010090087,00	
8311000	 0000000277709,00	
8312000	 0000000022026,00	
8314000	 0000000104454,00	
8315000	 0000002139699,00	
8315100	 0000001811687,00	
8315200	 0000000328012,00	
8317000	 0000007260643,00	
8318000	 0000000285556,00	
8318100	 0000000000000,00	
8318900	 0000000285556,00	
8319000	 0000000000000,00	
8510000	 0000010686894,00	
8511000	 0000000359167,00	
8513000	 0000010327727,00	
8520000	 0000000105114,00	
8521000	 0000000000000,00	
8523000	 0000000105114,00	
8530000	 0000000158102,00	
8531000	 0000000000000,00	
8533000	 0000000158102,00	
8540000	 0000014067503,00	
8543000	 0000002960126,00	
8544000	 0000007336142,00	
8545000	 0000003771235,00	
8560000	 0000000601391,00	
8563000	 0000000198539,00	
8564000	 0000000154648,00	
8565000	 0000000248204,00	
8610000	 0000004161730,00	
8620000	 0000000012091,00	
8630000	 0000000001601,00	
8640000	 0000005903498,00	
8660000	 0000000011167,00	
