039	ITAÚ CORPBANCA
8110000	 0000001287934,00	
8111000	 0000000000000,00	
8113000	 0000000980362,00	
8114000	 0000000182786,00	
8115000	 0000000124786,00	
8130000	 0000000016045,00	
8131000	 0000000000000,00	
8133000	 0000000003899,00	
8134000	 0000000000221,00	
8135000	 0000000011925,00	
8140000	 0000000002320,00	
8141000	 0000000000000,00	
8143000	 0000000000873,00	
8144000	 0000000000091,00	
8145000	 0000000001356,00	
8310000	 0000005212578,00	
8311000	 0000000248496,00	
8312000	 0000000003808,00	
8314000	 0000000090487,00	
8315000	 0000001239826,00	
8315100	 0000000909177,00	
8315200	 0000000330649,00	
8317000	 0000002391665,00	
8318000	 0000001238296,00	
8318100	 0000000929870,00	
8318900	 0000000308426,00	
8319000	 0000000000000,00	
8510000	 0000010818453,00	
8511000	 0000000039233,00	
8513000	 0000010779220,00	
8520000	 0000000629443,00	
8521000	 0000000000000,00	
8523000	 0000000629443,00	
8530000	 0000000464736,00	
8531000	 0000000000000,00	
8533000	 0000000464736,00	
8540000	 0000008232094,00	
8543000	 0000001795205,00	
8544000	 0000004008962,00	
8545000	 0000002427927,00	
8560000	 0000000502350,00	
8563000	 0000000194778,00	
8564000	 0000000182786,00	
8565000	 0000000124786,00	
8610000	 0000002217158,00	
8620000	 0000000104178,00	
8630000	 0000000003544,00	
8640000	 0000002877855,00	
8660000	 0000000009843,00	
