999	SISTEMA FINANCIERO
8110000	 0000008286279,00	
8111000	 0000000000000,00	
8113000	 0000004393069,00	
8114000	 0000002357468,00	
8115000	 0000001535742,00	
8130000	 0000000149974,00	
8131000	 0000000000000,00	
8133000	 0000000040386,00	
8134000	 0000000005080,00	
8135000	 0000000104508,00	
8140000	 0000000033273,00	
8141000	 0000000000000,00	
8143000	 0000000010054,00	
8144000	 0000000004532,00	
8145000	 0000000018687,00	
8310000	 0000048548421,00	
8311000	 0000001585826,00	
8312000	 0000000195263,00	
8314000	 0000000777140,00	
8315000	 0000009610947,00	
8315100	 0000007501837,00	
8315200	 0000002109110,00	
8317000	 0000032410154,00	
8318000	 0000003962232,00	
8318100	 0000001740871,00	
8318900	 0000002221361,00	
8319000	 0000000006859,00	
8510000	 0000067687865,00	
8511000	 0000001241156,00	
8513000	 0000066446709,00	
8520000	 0000003564957,00	
8521000	 0000000000000,00	
8523000	 0000003564957,00	
8530000	 0000002008123,00	
8531000	 0000000000000,00	
8533000	 0000002008123,00	
8540000	 0000079131451,00	
8543000	 0000016174884,00	
8544000	 0000042933914,00	
8545000	 0000020022653,00	
8560000	 0000005485100,00	
8563000	 0000001591890,00	
8564000	 0000002357468,00	
8565000	 0000001535742,00	
8610000	 0000020686524,00	
8620000	 0000000386144,00	
8630000	 0000000040058,00	
8640000	 0000027361747,00	
8660000	 0000000073948,00	
