049	BANCO SECURITY
8110000	 0000000227598,00	
8111000	 0000000000000,00	
8113000	 0000000206287,00	
8114000	 0000000008083,00	
8115000	 0000000013228,00	
8130000	 0000000005127,00	
8131000	 0000000000000,00	
8133000	 0000000003431,00	
8134000	 0000000000000,00	
8135000	 0000000001696,00	
8140000	 0000000000718,00	
8141000	 0000000000000,00	
8143000	 0000000000377,00	
8144000	 0000000000000,00	
8145000	 0000000000341,00	
8310000	 0000001062477,00	
8311000	 0000000004607,00	
8312000	 0000000000000,00	
8314000	 0000000012027,00	
8315000	 0000000215568,00	
8315100	 0000000199443,00	
8315200	 0000000016125,00	
8317000	 0000000830275,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000002569286,00	
8511000	 0000000000079,00	
8513000	 0000002569207,00	
8520000	 0000000783503,00	
8521000	 0000000000000,00	
8523000	 0000000783503,00	
8530000	 0000000134285,00	
8531000	 0000000000000,00	
8533000	 0000000134285,00	
8540000	 0000001320265,00	
8543000	 0000000275684,00	
8544000	 0000000614379,00	
8545000	 0000000430202,00	
8560000	 0000000037712,00	
8563000	 0000000016401,00	
8564000	 0000000008083,00	
8565000	 0000000013228,00	
8610000	 0000000379761,00	
8620000	 0000000017731,00	
8630000	 0000000005900,00	
8640000	 0000000658807,00	
8660000	 0000000000278,00	
