028	BANCO BICE
8110000	 0000000071350,00	
8111000	 0000000000000,00	
8113000	 0000000063196,00	
8114000	 0000000005261,00	
8115000	 0000000002893,00	
8130000	 0000000000366,00	
8131000	 0000000000000,00	
8133000	 0000000000170,00	
8134000	 0000000000014,00	
8135000	 0000000000182,00	
8140000	 0000000000034,00	
8141000	 0000000000000,00	
8143000	 0000000000008,00	
8144000	 0000000000000,00	
8145000	 0000000000026,00	
8310000	 0000001319442,00	
8311000	 0000000013929,00	
8312000	 0000000004097,00	
8314000	 0000000030091,00	
8315000	 0000000283823,00	
8315100	 0000000258933,00	
8315200	 0000000024890,00	
8317000	 0000000778385,00	
8318000	 0000000202258,00	
8318100	 0000000000000,00	
8318900	 0000000202258,00	
8319000	 0000000006859,00	
8510000	 0000003212569,00	
8511000	 0000000000000,00	
8513000	 0000003212569,00	
8520000	 0000000228001,00	
8521000	 0000000000000,00	
8523000	 0000000228001,00	
8530000	 0000000042890,00	
8531000	 0000000000000,00	
8533000	 0000000042890,00	
8540000	 0000001237047,00	
8543000	 0000000220344,00	
8544000	 0000000879069,00	
8545000	 0000000137634,00	
8560000	 0000000015200,00	
8563000	 0000000007046,00	
8564000	 0000000005261,00	
8565000	 0000000002893,00	
8610000	 0000000978635,00	
8620000	 0000000027710,00	
8630000	 0000000002329,00	
8640000	 0000000310406,00	
8660000	 0000000000362,00	
