999	SISTEMA FINANCIERO
8110000	 0000008408619,00	
8111000	 0000000000000,00	
8113000	 0000004486896,00	
8114000	 0000002390122,00	
8115000	 0000001531601,00	
8130000	 0000000303650,00	
8131000	 0000000000000,00	
8133000	 0000000077108,00	
8134000	 0000000009833,00	
8135000	 0000000216709,00	
8140000	 0000000062786,00	
8141000	 0000000000000,00	
8143000	 0000000018982,00	
8144000	 0000000008005,00	
8145000	 0000000035799,00	
8310000	 0000048420962,00	
8311000	 0000001623678,00	
8312000	 0000000216114,00	
8314000	 0000000754609,00	
8315000	 0000009523383,00	
8315100	 0000007507883,00	
8315200	 0000002015500,00	
8317000	 0000032411472,00	
8318000	 0000003884702,00	
8318100	 0000001739791,00	
8318900	 0000002144911,00	
8319000	 0000000007004,00	
8510000	 0000067865589,00	
8511000	 0000001173653,00	
8513000	 0000066691936,00	
8520000	 0000003564352,00	
8521000	 0000000000000,00	
8523000	 0000003564352,00	
8530000	 0000002007749,00	
8531000	 0000000000000,00	
8533000	 0000002007749,00	
8540000	 0000079290077,00	
8543000	 0000016101879,00	
8544000	 0000043231581,00	
8545000	 0000019956617,00	
8560000	 0000005565364,00	
8563000	 0000001643641,00	
8564000	 0000002390122,00	
8565000	 0000001531601,00	
8610000	 0000020508997,00	
8620000	 0000000376833,00	
8630000	 0000000041796,00	
8640000	 0000027419270,00	
8660000	 0000000074066,00	
