014	SCOTIABANK CHILE
8110000	 0000000546361,00	
8111000	 0000000000000,00	
8113000	 0000000233563,00	
8114000	 0000000196593,00	
8115000	 0000000116205,00	
8130000	 0000000026386,00	
8131000	 0000000000000,00	
8133000	 0000000004111,00	
8134000	 0000000000336,00	
8135000	 0000000021939,00	
8140000	 0000000006397,00	
8141000	 0000000000000,00	
8143000	 0000000001621,00	
8144000	 0000000000267,00	
8145000	 0000000004509,00	
8310000	 0000003800108,00	
8311000	 0000000082637,00	
8312000	 0000000009501,00	
8314000	 0000000038281,00	
8315000	 0000000285412,00	
8315100	 0000000119989,00	
8315200	 0000000165423,00	
8317000	 0000003220158,00	
8318000	 0000000164119,00	
8318100	 0000000164119,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000003651671,00	
8511000	 0000000001973,00	
8513000	 0000003649698,00	
8520000	 0000000120506,00	
8521000	 0000000000000,00	
8523000	 0000000120506,00	
8530000	 0000000058534,00	
8531000	 0000000000000,00	
8533000	 0000000058534,00	
8540000	 0000006360090,00	
8543000	 0000001004752,00	
8544000	 0000003594321,00	
8545000	 0000001761017,00	
8560000	 0000000427610,00	
8563000	 0000000114812,00	
8564000	 0000000196593,00	
8565000	 0000000116205,00	
8610000	 0000000514593,00	
8620000	 0000000001633,00	
8630000	 0000000002103,00	
8640000	 0000003270066,00	
8660000	 0000000011713,00	
