009	BANCO INTERNACIONAL
8110000	 0000000111607,00	
8111000	 0000000000000,00	
8113000	 0000000108248,00	
8114000	 0000000003004,00	
8115000	 0000000000355,00	
8130000	 0000000000639,00	
8131000	 0000000000000,00	
8133000	 0000000000471,00	
8134000	 0000000000071,00	
8135000	 0000000000097,00	
8140000	 0000000000222,00	
8141000	 0000000000000,00	
8143000	 0000000000206,00	
8144000	 0000000000000,00	
8145000	 0000000000016,00	
8310000	 0000000255478,00	
8311000	 0000000000728,00	
8312000	 0000000000000,00	
8314000	 0000000002978,00	
8315000	 0000000042127,00	
8315100	 0000000041991,00	
8315200	 0000000000136,00	
8317000	 0000000051751,00	
8318000	 0000000157894,00	
8318100	 0000000157894,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000000976820,00	
8511000	 0000000000000,00	
8513000	 0000000976820,00	
8520000	 0000000089494,00	
8521000	 0000000000000,00	
8523000	 0000000089494,00	
8530000	 0000000095455,00	
8531000	 0000000000000,00	
8533000	 0000000095455,00	
8540000	 0000000031303,00	
8543000	 0000000003276,00	
8544000	 0000000022825,00	
8545000	 0000000005202,00	
8560000	 0000000004396,00	
8563000	 0000000001037,00	
8564000	 0000000003004,00	
8565000	 0000000000355,00	
8610000	 0000000084769,00	
8620000	 0000000004437,00	
8630000	 0000000000859,00	
8640000	 0000000165371,00	
8660000	 0000000000042,00	
