049	BANCO SECURITY
8110000	 0000000231104,00	
8111000	 0000000000000,00	
8113000	 0000000209361,00	
8114000	 0000000008021,00	
8115000	 0000000013722,00	
8130000	 0000000008331,00	
8131000	 0000000000000,00	
8133000	 0000000005292,00	
8134000	 0000000000075,00	
8135000	 0000000002964,00	
8140000	 0000000001164,00	
8141000	 0000000000000,00	
8143000	 0000000000513,00	
8144000	 0000000000000,00	
8145000	 0000000000651,00	
8310000	 0000001075662,00	
8311000	 0000000004349,00	
8312000	 0000000000000,00	
8314000	 0000000020404,00	
8315000	 0000000218871,00	
8315100	 0000000202766,00	
8315200	 0000000016105,00	
8317000	 0000000832038,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000002602250,00	
8511000	 0000000000335,00	
8513000	 0000002601915,00	
8520000	 0000000779520,00	
8521000	 0000000000000,00	
8523000	 0000000779520,00	
8530000	 0000000137328,00	
8531000	 0000000000000,00	
8533000	 0000000137328,00	
8540000	 0000001319716,00	
8543000	 0000000270775,00	
8544000	 0000000619290,00	
8545000	 0000000429651,00	
8560000	 0000000038026,00	
8563000	 0000000016283,00	
8564000	 0000000008021,00	
8565000	 0000000013722,00	
8610000	 0000000392411,00	
8620000	 0000000017013,00	
8630000	 0000000005541,00	
8640000	 0000000660458,00	
8660000	 0000000000239,00	
