028	BANCO BICE
8110000	 0000000086808,00	
8111000	 0000000000000,00	
8113000	 0000000078654,00	
8114000	 0000000005287,00	
8115000	 0000000002867,00	
8130000	 0000000000783,00	
8131000	 0000000000000,00	
8133000	 0000000000410,00	
8134000	 0000000000014,00	
8135000	 0000000000359,00	
8140000	 0000000000190,00	
8141000	 0000000000000,00	
8143000	 0000000000009,00	
8144000	 0000000000137,00	
8145000	 0000000000044,00	
8310000	 0000001328188,00	
8311000	 0000000013779,00	
8312000	 0000000014750,00	
8314000	 0000000029918,00	
8315000	 0000000290623,00	
8315100	 0000000267777,00	
8315200	 0000000022846,00	
8317000	 0000000780039,00	
8318000	 0000000192075,00	
8318100	 0000000000000,00	
8318900	 0000000192075,00	
8319000	 0000000007004,00	
8510000	 0000003196289,00	
8511000	 0000000000000,00	
8513000	 0000003196289,00	
8520000	 0000000221826,00	
8521000	 0000000000000,00	
8523000	 0000000221826,00	
8530000	 0000000047202,00	
8531000	 0000000000000,00	
8533000	 0000000047202,00	
8540000	 0000001255223,00	
8543000	 0000000224898,00	
8544000	 0000000894093,00	
8545000	 0000000136232,00	
8560000	 0000000015231,00	
8563000	 0000000007077,00	
8564000	 0000000005287,00	
8565000	 0000000002867,00	
8610000	 0000000993542,00	
8620000	 0000000026200,00	
8630000	 0000000002236,00	
8640000	 0000000305857,00	
8660000	 0000000000353,00	
