016	BANCO DE CRÉDITO E INVERSIONES
8110000	 0000001257608,00	
8111000	 0000000000000,00	
8113000	 0000000789234,00	
8114000	 0000000177029,00	
8115000	 0000000291345,00	
8130000	 0000000027248,00	
8131000	 0000000000000,00	
8133000	 0000000008853,00	
8134000	 0000000001115,00	
8135000	 0000000017280,00	
8140000	 0000000006910,00	
8141000	 0000000000000,00	
8143000	 0000000002584,00	
8144000	 0000000000571,00	
8145000	 0000000003755,00	
8310000	 0000007050267,00	
8311000	 0000000127547,00	
8312000	 0000000008058,00	
8314000	 0000000143484,00	
8315000	 0000001368872,00	
8315100	 0000001057687,00	
8315200	 0000000311185,00	
8317000	 0000004945863,00	
8318000	 0000000456443,00	
8318100	 0000000017718,00	
8318900	 0000000438725,00	
8319000	 0000000000000,00	
8510000	 0000011985115,00	
8511000	 0000000225952,00	
8513000	 0000011759163,00	
8520000	 0000000555213,00	
8521000	 0000000000000,00	
8523000	 0000000555213,00	
8530000	 0000000365556,00	
8531000	 0000000000000,00	
8533000	 0000000365556,00	
8540000	 0000011411848,00	
8543000	 0000003011175,00	
8544000	 0000005781403,00	
8545000	 0000002619270,00	
8560000	 0000000801442,00	
8563000	 0000000333068,00	
8564000	 0000000177029,00	
8565000	 0000000291345,00	
8610000	 0000003296213,00	
8620000	 0000000046568,00	
8630000	 0000000004024,00	
8640000	 0000003694274,00	
8660000	 0000000009188,00	
