001	BANCO DE CHILE
8110000	 0000000767251,00	
8111000	 0000000000000,00	
8113000	 0000000364953,00	
8114000	 0000000158004,00	
8115000	 0000000244294,00	
8130000	 0000000051217,00	
8131000	 0000000000000,00	
8133000	 0000000009087,00	
8134000	 0000000001093,00	
8135000	 0000000041037,00	
8140000	 0000000008270,00	
8141000	 0000000000000,00	
8143000	 0000000001976,00	
8144000	 0000000000566,00	
8145000	 0000000005728,00	
8310000	 0000010157624,00	
8311000	 0000000298250,00	
8312000	 0000000056955,00	
8314000	 0000000158374,00	
8315000	 0000002116490,00	
8315100	 0000001795606,00	
8315200	 0000000320884,00	
8317000	 0000007247482,00	
8318000	 0000000280073,00	
8318100	 0000000000000,00	
8318900	 0000000280073,00	
8319000	 0000000000000,00	
8510000	 0000010703028,00	
8511000	 0000000265599,00	
8513000	 0000010437429,00	
8520000	 0000000108858,00	
8521000	 0000000000000,00	
8523000	 0000000108858,00	
8530000	 0000000159889,00	
8531000	 0000000000000,00	
8533000	 0000000159889,00	
8540000	 0000014047310,00	
8543000	 0000002950875,00	
8544000	 0000007346047,00	
8545000	 0000003750388,00	
8560000	 0000000602916,00	
8563000	 0000000200618,00	
8564000	 0000000158004,00	
8565000	 0000000244294,00	
8610000	 0000004225505,00	
8620000	 0000000011159,00	
8630000	 0000000001274,00	
8640000	 0000005908920,00	
8660000	 0000000010766,00	
