039	ITAÚ CORPBANCA
8110000	 0000001604094,00	
8111000	 0000000000000,00	
8113000	 0000001267139,00	
8114000	 0000000211801,00	
8115000	 0000000125154,00	
8130000	 0000000166437,00	
8131000	 0000000000000,00	
8133000	 0000000061783,00	
8134000	 0000000006392,00	
8135000	 0000000098262,00	
8140000	 0000000040411,00	
8141000	 0000000000000,00	
8143000	 0000000014299,00	
8144000	 0000000002917,00	
8145000	 0000000023195,00	
8310000	 0000007274037,00	
8311000	 0000000499115,00	
8312000	 0000000002479,00	
8314000	 0000000305208,00	
8315000	 0000001475355,00	
8315100	 0000000942611,00	
8315200	 0000000532744,00	
8317000	 0000004247023,00	
8318000	 0000000744857,00	
8318100	 0000000399275,00	
8318900	 0000000345582,00	
8319000	 0000000000000,00	
8510000	 0000011224126,00	
8511000	 0000000097443,00	
8513000	 0000011126683,00	
8520000	 0000000900949,00	
8521000	 0000000000000,00	
8523000	 0000000900949,00	
8530000	 0000000758177,00	
8531000	 0000000000000,00	
8533000	 0000000758177,00	
8540000	 0000010069934,00	
8543000	 0000002015843,00	
8544000	 0000005612366,00	
8545000	 0000002441725,00	
8560000	 0000000534487,00	
8563000	 0000000197532,00	
8564000	 0000000211801,00	
8565000	 0000000125154,00	
8610000	 0000002961165,00	
8620000	 0000000047936,00	
8630000	 0000000015510,00	
8640000	 0000004239379,00	
8660000	 0000000010047,00	
8700000	 0000000006019,00	
8710000	 0000000007325,00	
8711000	 0000000000018,00	
8712000	 0000000003596,00	
8713000	 0000000000162,00	
8714000	 0000000000000,00	
8715000	 0000000000028,00	
8716000	 0000000001932,00	
8717000	 0000000001589,00	
8720000	 0000000001306,00	
8721000	 0000000000067,00	
8722000	 0000000001030,00	
8723000	 0000000000023,00	
8724000	 0000000000000,00	
8725000	 0000000000085,00	
8726000	 0000000000020,00	
8727000	 0000000000081,00	
8910000	 0000000560114,00	
8911000	 0000000000000,00	
8913000	 0000000449438,00	
8914000	 0000000069927,00	
8915000	 0000000040749,00	
