055	BANCO CONSORCIO
8110000	 0000000204637,00	
8111000	 0000000000000,00	
8113000	 0000000200469,00	
8114000	 0000000001930,00	
8115000	 0000000002238,00	
8130000	 0000000004844,00	
8131000	 0000000000000,00	
8133000	 0000000002825,00	
8134000	 0000000000128,00	
8135000	 0000000001891,00	
8140000	 0000000000750,00	
8141000	 0000000000000,00	
8143000	 0000000000145,00	
8144000	 0000000000000,00	
8145000	 0000000000605,00	
8310000	 0000000124763,00	
8311000	 0000000000000,00	
8312000	 0000000009539,00	
8314000	 0000000000000,00	
8315000	 0000000061951,00	
8315100	 0000000058404,00	
8315200	 0000000003547,00	
8317000	 0000000053273,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000002648193,00	
8511000	 0000000000000,00	
8513000	 0000002648193,00	
8520000	 0000000435270,00	
8521000	 0000000000000,00	
8523000	 0000000435270,00	
8530000	 0000000107323,00	
8531000	 0000000000000,00	
8533000	 0000000107323,00	
8540000	 0000001090092,00	
8543000	 0000000072620,00	
8544000	 0000000937882,00	
8545000	 0000000079590,00	
8560000	 0000000004469,00	
8563000	 0000000000301,00	
8564000	 0000000001930,00	
8565000	 0000000002238,00	
8610000	 0000000084138,00	
8620000	 0000000001414,00	
8630000	 0000000000538,00	
8640000	 0000000038550,00	
8660000	 0000000000123,00	
8700000	 0000000000151,00	
8710000	 0000000000233,00	
8711000	 0000000000000,00	
8712000	 0000000000075,00	
8713000	 0000000000000,00	
8714000	 0000000000000,00	
8715000	 0000000000001,00	
8716000	 0000000000148,00	
8717000	 0000000000009,00	
8720000	 0000000000082,00	
8721000	 0000000000000,00	
8722000	 0000000000000,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000082,00	
8727000	 0000000000000,00	
8910000	 0000000065751,00	
8911000	 0000000000000,00	
8913000	 0000000063391,00	
8914000	 0000000001566,00	
8915000	 0000000000794,00	
