037	BANCO SANTANDER-CHILE
8110000	 0000001669746,00	
8111000	 0000000000000,00	
8113000	 0000001097842,00	
8114000	 0000000394879,00	
8115000	 0000000177025,00	
8130000	 0000000227651,00	
8131000	 0000000000000,00	
8133000	 0000000128195,00	
8134000	 0000000013004,00	
8135000	 0000000086452,00	
8140000	 0000000049176,00	
8141000	 0000000000000,00	
8143000	 0000000016485,00	
8144000	 0000000007556,00	
8145000	 0000000025135,00	
8310000	 0000011422477,00	
8311000	 0000000474859,00	
8312000	 0000000134609,00	
8314000	 0000000384841,00	
8315000	 0000001186520,00	
8315100	 0000001047075,00	
8315200	 0000000139445,00	
8317000	 0000008851257,00	
8318000	 0000000390391,00	
8318100	 0000000003082,00	
8318900	 0000000387309,00	
8319000	 0000000000000,00	
8510000	 0000010255043,00	
8511000	 0000000001193,00	
8513000	 0000010253850,00	
8520000	 0000001154502,00	
8521000	 0000000000000,00	
8523000	 0000001154502,00	
8530000	 0000000515626,00	
8531000	 0000000000000,00	
8533000	 0000000515626,00	
8540000	 0000022547505,00	
8543000	 0000005073832,00	
8544000	 0000012815677,00	
8545000	 0000004657996,00	
8560000	 0000000950426,00	
8563000	 0000000378522,00	
8564000	 0000000394879,00	
8565000	 0000000177025,00	
8610000	 0000003888081,00	
8620000	 0000000155219,00	
8630000	 0000000006964,00	
8640000	 0000007367120,00	
8660000	 0000000005093,00	
8700000	 0000000004131,00	
8710000	 0000000005855,00	
8711000	 0000000000046,00	
8712000	 0000000000763,00	
8713000	 0000000000868,00	
8714000	 0000000000109,00	
8715000	 0000000000151,00	
8716000	 0000000000048,00	
8717000	 0000000003870,00	
8720000	 0000000001724,00	
8721000	 0000000000000,00	
8722000	 0000000001332,00	
8723000	 0000000000000,00	
8724000	 0000000000001,00	
8725000	 0000000000008,00	
8726000	 0000000000032,00	
8727000	 0000000000351,00	
8910000	 0000000438253,00	
8911000	 0000000000000,00	
8913000	 0000000301743,00	
8914000	 0000000095252,00	
8915000	 0000000041258,00	
