001	BANCO DE CHILE
811000000	 1139454117010,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0642795788066,00	
811200100	 0547508322329,00	
811200101	 0407971243715,00	
811200102	 0000000000000,00	
811200103	 0139537078614,00	
811200104	 0000000000000,00	
811200600	 0013096185927,00	
811200700	 0005698801794,00	
811200800	 0008573569943,00	
811200900	 0000592713863,00	
811201000	 0052784288902,00	
811201100	 0003669648117,00	
811201200	 0010872257191,00	
811300000	 0239373868924,00	
811300100	 0000141079225,00	
811300200	 0000357782754,00	
811300300	 0000000000000,00	
811300400	 0237720326024,00	
811300500	 0000000000000,00	
811300600	 0001154680921,00	
811400000	 0257284460020,00	
811400100	 0219766599884,00	
811400200	 0002448747347,00	
811400300	 0033870218302,00	
811400400	 0000000000000,00	
811400500	 0001198894487,00	
812000000	 0492584226483,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0282794237528,00	
812200100	 0240952124210,00	
812200101	 0193740161987,00	
812200102	 0000000000000,00	
812200103	 0047211962223,00	
812200104	 0000000000000,00	
812200600	 0010106027149,00	
812200700	 0000000000000,00	
812200800	 0007253160627,00	
812200900	 0000412250186,00	
812201000	 0013518764017,00	
812201100	 0002612533553,00	
812201200	 0007939377786,00	
812300000	 0117635441300,00	
812300100	 0000029498316,00	
812300200	 0000204147417,00	
812300300	 0000000000000,00	
812300400	 0116600922628,00	
812300500	 0000000000000,00	
812300600	 0000800872939,00	
812400000	 0092154547655,00	
812400100	 0069309675078,00	
812400200	 0000000000000,00	
812400300	 0022844872577,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0311687114903,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0060736462913,00	
813200100	 0052961912565,00	
813200101	 0050674623590,00	
813200102	 0000000000000,00	
813200103	 0002287288975,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000881496168,00	
813200800	 0001183822286,00	
813200900	 0000000000000,00	
813201000	 0003259590278,00	
813201100	 0000466859655,00	
813201200	 0001982781961,00	
813300000	 0007554652644,00	
813300100	 0000024592009,00	
813300200	 0000000000000,00	
813300300	 0000000000000,00	
813300400	 0007513989164,00	
813300500	 0000000000000,00	
813300600	 0000016071471,00	
813400000	 0243395999346,00	
813400100	 0179609199968,00	
813400200	 0001798225157,00	
813400300	 0059632454998,00	
813400400	 0000000000000,00	
813400500	 0002356119223,00	
814000000	 0044542212973,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0012875669577,00	
814200100	 0011524401967,00	
814200101	 0007661597660,00	
814200102	 0000000000000,00	
814200103	 0003862804307,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000085274293,00	
814200800	 0000032459948,00	
814200900	 0000000000000,00	
814201000	 0001113516057,00	
814201100	 0000008921935,00	
814201200	 0000111095377,00	
814300000	 0008964704358,00	
