014	SCOTIABANK CHILE
811000000	 1480414198252,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0726634302632,00	
811200100	 0573855636444,00	
811200101	 0573545333190,00	
811200102	 0000000000000,00	
811200103	 0000310303254,00	
811200104	 0000000000000,00	
811200600	 0021358966001,00	
811200700	 0007416920459,00	
811200800	 0000455180449,00	
811200900	 0003809766169,00	
811201000	 0024157341298,00	
811201100	 0091861443771,00	
811201200	 0003719048041,00	
811300000	 0373723782670,00	
811300100	 0008511245665,00	
811300200	 0002499613494,00	
811300300	 0000000000000,00	
811300400	 0355137478463,00	
811300500	 0003071544995,00	
811300600	 0004503900053,00	
811400000	 0380056112950,00	
811400100	 0146416576558,00	
811400200	 0007410048109,00	
811400300	 0226228995967,00	
811400400	 0000000000000,00	
811400500	 0000000492316,00	
812000000	 0722788799595,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0307166884825,00	
812200100	 0164176281667,00	
812200101	 0164154131047,00	
812200102	 0000000000000,00	
812200103	 0000022150620,00	
812200104	 0000000000000,00	
812200600	 0042466267116,00	
812200700	 0000000000000,00	
812200800	 0000000000000,00	
812200900	 0000000000000,00	
812201000	 0010538682273,00	
812201100	 0089985653769,00	
812201200	 0000000000000,00	
812300000	 0362757524639,00	
812300100	 0000018757924,00	
812300200	 0000151017510,00	
812300300	 0000000000000,00	
812300400	 0360922450466,00	
812300500	 0001660047054,00	
812300600	 0000005251685,00	
812400000	 0052864390131,00	
812400100	 0049857278551,00	
812400200	 0000000000000,00	
812400300	 0003007111580,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0279833768191,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0044238509079,00	
813200100	 0023557619132,00	
813200101	 0023535951575,00	
813200102	 0000000000000,00	
813200103	 0000021667557,00	
813200104	 0000000000000,00	
813200600	 0000651143741,00	
813200700	 0001141522122,00	
813200800	 0000000000000,00	
813200900	 0000051798197,00	
813201000	 0003697188233,00	
813201100	 0014419722678,00	
813201200	 0000719514976,00	
813300000	 0006125931334,00	
813300100	 0000078770557,00	
813300200	 0000011828232,00	
813300300	 0000000000000,00	
813300400	 0005954247474,00	
813300500	 0000059338301,00	
813300600	 0000021746770,00	
813400000	 0229469327778,00	
813400100	 0070412051320,00	
813400200	 0004215357977,00	
813400300	 0154839524420,00	
813400400	 0000000000000,00	
813400500	 0000002394061,00	
814000000	 0058649689520,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0014327395301,00	
814200100	 0005106688598,00	
814200101	 0005066905333,00	
814200102	 0000000000000,00	
814200103	 0000039783265,00	
814200104	 0000000000000,00	
814200600	 0000125004458,00	
814200700	 0000086057517,00	
814200800	 0000000000000,00	
814200900	 0000000000000,00	
814201000	 0002392649704,00	
814201100	 0006203325062,00	
814201200	 0000413669962,00	
814300000	 0006159738915,00	
814300100	 0000404415937,00	
814300200	 0000048956878,00	
814300300	 0000000000000,00	
814300400	 0005356868285,00	
814300500	 0000296593968,00	
814300600	 0000052903847,00	
814400000	 0038162555304,00	
814400100	 0025142337293,00	
814400200	 0000769934822,00	
814400300	 0012250066846,00	
814400400	 0000000000000,00	
814400500	 0000000216343,00	
821000000	 33081095404507,00	
821100000	 0000000000000,00	
821100100	 0000000000000,00	
821100200	 0000000000000,00	
821200000	 15047710672491,00	
821200100	 11031298264177,00	
821200101	 10980867834070,00	
821200102	 0000894921391,00	
821200103	 0005279572594,00	
821200104	 0044255936122,00	
821200600	 2098076289402,00	
821200700	 0071488870296,00	
821200800	 0013323770481,00	
821200900	 0282850419684,00	
821201000	 0843164940270,00	
821201100	 0703089374381,00	
821201200	 0004418743800,00	
821300000	 13820086412853,00	
821300100	 0077871260924,00	
821300200	 0035070070943,00	
821300300	 0000000000000,00	
821300400	 13592207236635,00	
821300500	 0036459603956,00	
821300600	 0078478240395,00	
821400000	 4213298319163,00	
821400100	 1787924983392,00	
821400200	 0088585564345,00	
821400300	 2336450593701,00	
821400400	 0000000000000,00	
821400500	 0000337177725,00	
831000000	 7957410452009,00	
831100000	 0684721376375,00	
831100100	 0285268156816,00	
831100200	 0399453219559,00	
831200000	 0124479097868,00	
831300000	 0000000000000,00	
831500000	 0656397129498,00	
831500100	 0485153601671,00	
831500200	 0171243527827,00	
831600000	 6384392171704,00	
831600100	 0714761876296,00	
831600200	 0068511082935,00	
831600300	 0399295914427,00	
831600400	 5201823298046,00	
831600500	 0000000000000,00	
831700000	 0000000000000,00	
831700100	 0000000000000,00	
831700200	 0000000000000,00	
831700300	 0000000000000,00	
831700400	 0000000000000,00	
831700500	 0000000000000,00	
831800000	 0107420676564,00	
831800100	 0037850622292,00	
831800200	 0069570054272,00	
831900000	 0000000000000,00	
832000000	 1486716054105,00	
832100000	 0061873633795,00	
832100100	 0057393121125,00	
832100200	 0004480512670,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 1361939979168,00	
832500100	 0000000000000,00	
832500200	 0001815962973,00	
832500300	 1360124016195,00	
832700000	 0062902441142,00	
832700100	 0000000000000,00	
832700101	 0000000000000,00	
832700102	 0000000000000,00	
832700103	 0000000000000,00	
832700104	 0000000000000,00	
832700200	 0062902441142,00	
832700201	 0000000000000,00	
832700202	 0062902441142,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 8385956376962,00	
833050000	 0000000000000,00	
833050100	 0000000000000,00	
833050200	 0000000000000,00	
833100000	 8385903052797,00	
833200000	 0000000000000,00	
833300000	 0000053324165,00	
833300100	 0000000000000,00	
833300200	 0000053324165,00	
833300300	 0000000000000,00	
833350000	 0000000000000,00	
833360000	 0000000000000,00	
833370000	 0000000000000,00	
833380000	 0000000000000,00	
833400000	 0000000000000,00	
833410000	 0000000000000,00	
833420000	 0000000000000,00	
833500000	 0000000000000,00	
833500100	 0000000000000,00	
833500200	 0000000000000,00	
833500300	 0000000000000,00	
833500400	 0000000000000,00	
833500500	 0000000000000,00	
833500600	 0000000000000,00	
833500700	 0000000000000,00	
841000000	 5272371640213,00	
841000100	 0083858772356,00	
841000200	 0118770000000,00	
841000300	 0000000000000,00	
841000400	 0028561257387,00	
841000500	 0000000000000,00	
841000600	 5041181610470,00	
841000700	 0000000000000,00	
842000000	 0000000000000,00	
842000100	 0000000000000,00	
842000200	 0000000000000,00	
843000000	 0003166421660,00	
843000100	 0000000000000,00	
843000200	 0003166421660,00	
843000300	 0000000000000,00	
843000400	 0000000000000,00	
843000500	 0000000000000,00	
843500000	 0000000000000,00	
843500100	 0000000000000,00	
843500200	 0000000000000,00	
843500300	 0000000000000,00	
843500400	 0000000000000,00	
843500500	 0000000000000,00	
