039	BANCO ITAÚ CHILE
843500100	 0000000000000,00	
843500200	 0000000000000,00	
843500300	 0000000000000,00	
843500400	 0000000000000,00	
843500500	 0000000000000,00	
843500600	 0000000000000,00	
844100000	 0005736945089,00	
844200000	 0001359449639,00	
844300000	 0000902365703,00	
844400000	 0295961190478,00	
844400100	 0013435799000,00	
844400200	 0282525391478,00	
844500000	 2784416282338,00	
844500100	 2748218752338,00	
844500200	 0000000000000,00	
844500300	 0036197530000,00	
844600000	 0000000000000,00	
845250000	 0444587755470,00	
845250100	 0000000000000,00	
845250200	 0000000000000,00	
845250300	 0001469497569,00	
845250400	 0004515791011,00	
845250500	 0334724068428,00	
845250501	 0213063328182,00	
845250502	 0003455781586,00	
845250503	 0016187218181,00	
845250504	 0014345259493,00	
845250505	 0000007242010,00	
845250509	 0087665238976,00	
845250600	 0103878398462,00	
845250601	 0067939284577,00	
845250602	 0013400212654,00	
845250603	 0000000000000,00	
845250609	 0022538901231,00	
845500000	 0179182347202,00	
845500100	 0000000000000,00	
845500200	 0000000000000,00	
845500300	 0043648349241,00	
845500400	 0000000000000,00	
845500500	 0135533997961,00	
845500501	 0004585492914,00	
845500502	 0015252594558,00	
845500503	 0000266299776,00	
845500504	 0000000000000,00	
845500509	 0115429610713,00	
845500600	 0000000000000,00	
846100000	 0000000000000,00	
847000000	 0005403061369,00	
847100000	 0009107640447,00	
847100100	 0000097208003,00	
847100200	 0005922715097,00	
847100300	 0000965915538,00	
847100400	 0000003847548,00	
847100500	 0000174497620,00	
847100600	 0000926652943,00	
847100700	 0001016803698,00	
847200000	 0003704579078,00	
847200100	 0000000000000,00	
847200200	 0002668349412,00	
847200300	 0000230881171,00	
847200400	 0000000000000,00	
847200500	 0000000000000,00	
847200600	 0000460736732,00	
847200700	 0000344611763,00	
851000000	 12569728180086,00	
851100000	 0032308687941,00	
851200000	 12537419492145,00	
852000000	 0622257043141,00	
852100000	 0000000000000,00	
852200000	 0622257043141,00	
853000000	 0787326400914,00	
853100000	 0000000000000,00	
853200000	 0787326400914,00	
854000000	 12649803796431,00	
854200000	 2549595032478,00	
854300000	 7077271281694,00	
854400000	 3022937482259,00	
855000000	 0864828625144,00	
855200000	 0329984243054,00	
855300000	 0305713123985,00	
855400000	 0229131258105,00	
856050000	 3189213366538,00	
856050100	 0678313442677,00	
856050200	 0116096558289,00	
856050300	 0006220373698,00	
856050400	 1796018273030,00	
856050500	 0000000000000,00	
856050600	 0385177760539,00	
856050800	 0207386958305,00	
856050900	 0000000000000,00	
856150000	 0053300951908,00	
856150100	 0000381043575,00	
856150200	 0000000000000,00	
856150300	 0000000000000,00	
856150400	 0045992604049,00	
856150500	 0000000000000,00	
856150600	 0006927304284,00	
856150800	 0000000000000,00	
856150900	 0000000000000,00	
856250000	 0015520499531,00	
856250100	 0012898054434,00	
856250200	 0000000000000,00	
856250300	 0000000000000,00	
856250400	 0002423806839,00	
856250500	 0000000000000,00	
856250600	 0000198638258,00	
856250800	 0000000000000,00	
856250900	 0000000000000,00	
856350000	 0574942856021,00	
856350100	 0002336744621,00	
856350200	 0001387026053,00	
856350300	 0000000000000,00	
856350400	 0087964773603,00	
856350500	 0000000000000,00	
856350600	 0242702128527,00	
856350700	 0240552183217,00	
856350800	 0000000000000,00	
856350900	 0000000000000,00	
856450000	 0004567805151,00	
856450100	 0000000000000,00	
856450200	 0000000000000,00	
856450300	 0000000000000,00	
856450400	 0002353322141,00	
856450500	 0000000000000,00	
856450600	 0001553155608,00	
856450700	 0000661327402,00	
856450800	 0000000000000,00	
856450900	 0000000000000,00	
856550000	 4629538015971,00	
856550100	 0000000000000,00	
856550200	 0000000000000,00	
856550300	 0000000000000,00	
856550400	 0803502820195,00	
856550500	 3826035195776,00	
856550600	 0000000000000,00	
856650000	 0014782587783,00	
856650100	 0000000000000,00	
856650200	 0000000000000,00	
856650300	 0000000000000,00	
856650400	 0002580439025,00	
856650500	 0012202148758,00	
856650600	 0000000000000,00	
856750000	 0000000000000,00	
856750100	 0000000000000,00	
856750200	 0000000000000,00	
856750300	 0000000000000,00	
856750400	 0000000000000,00	
856750500	 0000000000000,00	
856750600	 0000000000000,00	
856750800	 0000000000000,00	
856750900	 0000000000000,00	
856850000	 0000000000000,00	
856850100	 0000000000000,00	
856850200	 0000000000000,00	
856850300	 0000000000000,00	
856850400	 0000000000000,00	
856850500	 0000000000000,00	
856850600	 0000000000000,00	
856850800	 0000000000000,00	
856850900	 0000000000000,00	
856950000	 0000000000000,00	
856950100	 0000000000000,00	
856950200	 0000000000000,00	
856950300	 0000000000000,00	
856950400	 0000000000000,00	
856950500	 0000000000000,00	
856950600	 0000000000000,00	
856950800	 0000000000000,00	
856950900	 0000000000000,00	
857000000	 0588174031978,00	
857100000	 0000000000000,00	
857100100	 0000000000000,00	
857100200	 0000000000000,00	
857200000	 0407056631926,00	
857200100	 0314623801613,00	
857200101	 0193069135571,00	
857200102	 0088977455608,00	
857200103	 0032577210434,00	
857200104	 0000000000000,00	
857200600	 0002956357809,00	
857200700	 0008534904922,00	
857200800	 0003903758137,00	
857200900	 0002501500839,00	
857201000	 0016129154501,00	
857201100	 0058407154105,00	
857201200	 0000000000000,00	
857300000	 0093182076593,00	
857300100	 0000445402024,00	
857300200	 0001879693486,00	
857300300	 0000000000000,00	
857300400	 0079490170692,00	
857300500	 0010368504234,00	
857300600	 0000998306157,00	
857400000	 0087935323459,00	
857400100	 0065424399651,00	
857400200	 0003200213292,00	
857400300	 0017724091286,00	
857400400	 0000010112911,00	
857400500	 0001576506319,00	
858000000	 0000000000000,00	
858100000	 0000000000000,00	
858200000	 0000000000000,00	
858300000	 0000000000000,00	
858400000	 0000000000000,00	
859000000	 0000000000000,00	
859100000	 0000000000000,00	
859200000	 0000000000000,00	
859300000	 0000000000000,00	
859400000	 0000000000000,00	
