037	BANCO SANTANDER-CHILE
811000000	 2215504168705,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 1396290491829,00	
811200100	 1216866442201,00	
811200101	 1216861728834,00	
811200102	 0000000000000,00	
811200103	 0000004713367,00	
811200104	 0000000000000,00	
811200600	 0028864256506,00	
811200700	 0011113019499,00	
811200800	 0011252266029,00	
811200900	 0009293343310,00	
811201000	 0090828996532,00	
811201100	 0009705115827,00	
811201200	 0018367051925,00	
811300000	 0573458401578,00	
811300100	 0000057110395,00	
811300200	 0000125164277,00	
811300300	 0002482157693,00	
811300400	 0566136535414,00	
811300500	 0000000000000,00	
811300600	 0004657433799,00	
811400000	 0245755275298,00	
811400100	 0207661797555,00	
811400200	 0008070183151,00	
811400300	 0029283921231,00	
811400400	 0000011999118,00	
811400500	 0000727374243,00	
812000000	 1238113574061,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0708949186310,00	
812200100	 0654853588325,00	
812200101	 0654849434078,00	
812200102	 0000000000000,00	
812200103	 0000004154247,00	
812200104	 0000000000000,00	
812200600	 0000971419292,00	
812200700	 0000223325904,00	
812200800	 0005980715993,00	
812200900	 0000007201902,00	
812201000	 0032831301829,00	
812201100	 0008516214151,00	
812201200	 0005565418914,00	
812300000	 0327139154412,00	
812300100	 0000053932360,00	
812300200	 0000095353433,00	
812300300	 0001634024926,00	
812300400	 0321576813390,00	
812300500	 0000000000000,00	
812300600	 0003779030303,00	
812400000	 0202025233339,00	
812400100	 0182985366378,00	
812400200	 0000000005430,00	
812400300	 0019028039218,00	
812400400	 0000011802089,00	
812400500	 0000000020224,00	
813000000	 0331020814861,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0113606033845,00	
813200100	 0089484428188,00	
813200101	 0089483606571,00	
813200102	 0000000000000,00	
813200103	 0000000821617,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0002486685955,00	
813200800	 0002374033425,00	
813200900	 0000663282877,00	
813201000	 0006047577814,00	
813201100	 0001615239687,00	
813201200	 0010934785899,00	
813300000	 0017659158614,00	
813300100	 0000024118899,00	
813300200	 0000000796185,00	
813300300	 0000000000000,00	
813300400	 0017601247207,00	
813300500	 0000000000000,00	
813300600	 0000032996323,00	
813400000	 0199755622402,00	
813400100	 0139364483368,00	
813400200	 0008285962625,00	
813400300	 0049706400879,00	
813400400	 0000033157459,00	
813400500	 0002365618071,00	
814000000	 0075425642714,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0038229318371,00	
814200100	 0029602567487,00	
814200101	 0029602567487,00	
814200102	 0000000000000,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000414405959,00	
814200800	 0000395157515,00	
814200900	 0000000000000,00	
814201000	 0004108403692,00	
814201100	 0000045632278,00	
814201200	 0003663151440,00	
814300000	 0017064669831,00	
814300100	 0000070945088,00	
814300200	 0000000000000,00	
814300300	 0000000000000,00	
814300400	 0016974612870,00	
814300500	 0000000000000,00	
814300600	 0000019111873,00	
814400000	 0020131654512,00	
814400100	 0014632353319,00	
814400200	 0000928594707,00	
814400300	 0004131004912,00	
814400400	 0000003102519,00	
814400500	 0000436599055,00	
821000000	 40929810182899,00	
821100000	 0000000000000,00	
821100100	 0000000000000,00	
821100200	 0000000000000,00	
821200000	 18813963884439,00	
821200100	 13982910214222,00	
821200101	 13982861945772,00	
821200102	 0000000000000,00	
821200103	 0000048268450,00	
821200104	 0000000000000,00	
821200600	 2057977552350,00	
821200700	 0154230561968,00	
821200800	 0139037582146,00	
821200900	 0980513062564,00	
821201000	 1261326623471,00	
821201100	 0049235114441,00	
821201200	 0188733173277,00	
821300000	 16672045174949,00	
821300100	 0000779904633,00	
821300200	 0001311244349,00	
821300300	 0104660085898,00	
821300400	 16490392307986,00	
821300500	 0000000000000,00	
821300600	 0074901632083,00	
821400000	 5443801123511,00	
821400100	 3716967627330,00	
821400200	 0151773964587,00	
821400300	 1572023942986,00	
821400400	 0002200807858,00	
821400500	 0000834780750,00	
831000000	 12166882096646,00	
831100000	 0574451786734,00	
831100100	 0362749269060,00	
831100200	 0211702517674,00	
831200000	 0190030650628,00	
831300000	 0000000000000,00	
831500000	 1537409111567,00	
831500100	 1066341831877,00	
831500200	 0471067279690,00	
831600000	 9558209569885,00	
831600100	 1813030959365,00	
831600200	 0404774039674,00	
831600300	 0844717802277,00	
831600400	 6495686768569,00	
831600500	 0000000000000,00	
831700000	 0000000000000,00	
831700100	 0000000000000,00	
831700200	 0000000000000,00	
831700300	 0000000000000,00	
831700400	 0000000000000,00	
831700500	 0000000000000,00	
831800000	 0306780977832,00	
831800100	 0000978302954,00	
831800200	 0305802674878,00	
831900000	 0000000000000,00	
832000000	 1294760895443,00	
832100000	 0079502245710,00	
832100100	 0064584214330,00	
832100200	 0014918031380,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 0008957353002,00	
832500100	 0000880824318,00	
832500200	 0000000000000,00	
832500300	 0008076528684,00	
832700000	 1206301296731,00	
832700100	 1206301296731,00	
832700101	 0000000000000,00	
832700102	 1206266215916,00	
832700103	 0000000000000,00	
832700104	 0000035080815,00	
832700200	 0000000000000,00	
832700201	 0000000000000,00	
832700202	 0000000000000,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 31819311736369,00	
833050000	 0749853238001,00	
833050100	 0000000000000,00	
833050200	 0749853238001,00	
833100000	 8847347973687,00	
833200000	 0000000000000,00	
833300000	 22222110524681,00	
833300100	 14552087849785,00	
833300200	 0000000000000,00	
833300300	 7670022674896,00	
833350000	 0000000000000,00	
833360000	 0000000000000,00	
833370000	 0000000000000,00	
833380000	 0000000000000,00	
833400000	 0000000000000,00	
833410000	 0000000000000,00	
833420000	 0000000000000,00	
833500000	 0037378925795,00	
833500100	 0037378925795,00	
833500200	 0000000000000,00	
833500300	 0000000000000,00	
833500400	 0000000000000,00	
833500500	 0000000000000,00	
833500600	 0000000000000,00	
833500700	 0000000000000,00	
841000000	 0467415720000,00	
841000100	 0394480000000,00	
841000200	 0000000000000,00	
841000300	 0000000000000,00	
841000400	 0072935720000,00	
841000500	 0000000000000,00	
841000600	 0000000000000,00	
841000700	 0000000000000,00	
842000000	 0000000000000,00	
842000100	 0000000000000,00	
842000200	 0000000000000,00	
843000000	 0000000000000,00	
843000100	 0000000000000,00	
843000200	 0000000000000,00	
843000300	 0000000000000,00	
843000400	 0000000000000,00	
843000500	 0000000000000,00	
843500000	 0000000000000,00	
843500100	 0000000000000,00	
843500200	 0000000000000,00	
843500300	 0000000000000,00	
843500400	 0000000000000,00	
843500500	 0000000000000,00	
843500600	 0000000000000,00	
844100000	 0005314262051,00	
844200000	 0000258250778,00	
844300000	 0000000000000,00	
844400000	 0018230649907,00	
844400100	 0000000000000,00	
844400200	 0018230649907,00	
844500000	 3383262283500,00	
844500100	 2733059827500,00	
844500200	 0226691355000,00	
844500300	 0423511101000,00	
844600000	 0000059827470,00	
845250000	 0549144927875,00	
845250100	 0000000000000,00	
845250200	 0000000000000,00	
845250300	 0000000000000,00	
845250400	 0000000000000,00	
845250500	 0540490195581,00	
845250501	 0325971882670,00	
845250502	 0032118118639,00	
845250503	 0019549046594,00	
845250504	 0031266206398,00	
845250505	 0063588396441,00	
845250509	 0067996544839,00	
845250600	 0008654732294,00	
845250601	 0000000000000,00	
845250602	 0008654732294,00	
845250603	 0000000000000,00	
845250609	 0000000000000,00	
845500000	 0148534433431,00	
845500100	 0000000000000,00	
