009	BANCO INTERNACIONAL
811000000	 0207875652037,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0200161812970,00	
811200100	 0172486673628,00	
811200101	 0172486673628,00	
811200102	 0000000000000,00	
811200103	 0000000000000,00	
811200104	 0000000000000,00	
811200600	 0001362719979,00	
811200700	 0000723098975,00	
811200800	 0000000000000,00	
811200900	 0000495984712,00	
811201000	 0011489774407,00	
811201100	 0013531148869,00	
811201200	 0000072412400,00	
811300000	 0001306121102,00	
811300100	 0000288308292,00	
811300200	 0000667496078,00	
811300300	 0000000000000,00	
811300400	 0000350316732,00	
811300500	 0000000000000,00	
811300600	 0000000000000,00	
811400000	 0006407717965,00	
811400100	 0006364561595,00	
811400200	 0000016286880,00	
811400300	 0000026869490,00	
811400400	 0000000000000,00	
811400500	 0000000000000,00	
812000000	 0090478638828,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0084335635853,00	
812200100	 0068759771667,00	
812200101	 0068666468650,00	
812200102	 0000000000000,00	
812200103	 0000093303017,00	
812200104	 0000000000000,00	
812200600	 0000417242337,00	
812200700	 0000157051909,00	
812200800	 0000000000000,00	
812200900	 0000000000000,00	
812201000	 0001941174908,00	
812201100	 0013018464969,00	
812201200	 0000041930063,00	
812300000	 0000128714984,00	
812300100	 0000008855139,00	
812300200	 0000119859845,00	
812300300	 0000000000000,00	
812300400	 0000000000000,00	
812300500	 0000000000000,00	
812300600	 0000000000000,00	
812400000	 0006014287991,00	
812400100	 0005992910134,00	
812400200	 0000000000000,00	
812400300	 0000000000000,00	
812400400	 0000000000000,00	
812400500	 0000021377857,00	
813000000	 0018399582433,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0011993026128,00	
813200100	 0011523779202,00	
813200101	 0011523779202,00	
813200102	 0000000000000,00	
813200103	 0000000000000,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000000000000,00	
813200800	 0000000000000,00	
813200900	 0000000000000,00	
813201000	 0000111436335,00	
813201100	 0000357810591,00	
813201200	 0000000000000,00	
813300000	 0000077763125,00	
813300100	 0000000000000,00	
813300200	 0000077763125,00	
813300300	 0000000000000,00	
813300400	 0000000000000,00	
813300500	 0000000000000,00	
813300600	 0000000000000,00	
813400000	 0006328793180,00	
813400100	 0006328793180,00	
813400200	 0000000000000,00	
813400300	 0000000000000,00	
813400400	 0000000000000,00	
813400500	 0000000000000,00	
814000000	 0004326644119,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0003867611099,00	
814200100	 0003258423397,00	
814200101	 0003258423397,00	
814200102	 0000000000000,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000000000000,00	
814200800	 0000000000000,00	
814200900	 0000024876597,00	
814201000	 0000447975485,00	
814201100	 0000136335620,00	
814201200	 0000000000000,00	
814300000	 0000267043868,00	
814300100	 0000195164905,00	
814300200	 0000071878963,00	
814300300	 0000000000000,00	
814300400	 0000000000000,00	
814300500	 0000000000000,00	
814300600	 0000000000000,00	
814400000	 0000191989152,00	
814400100	 0000191989152,00	
814400200	 0000000000000,00	
814400300	 0000000000000,00	
814400400	 0000000000000,00	
814400500	 0000000000000,00	
821000000	 3300190499473,00	
821100000	 0000000000000,00	
821100100	 0000000000000,00	
821100200	 0000000000000,00	
821200000	 3001478451309,00	
821200100	 2300210987687,00	
821200101	 2103262321383,00	
821200102	 0000000000000,00	
821200103	 0002491384016,00	
821200104	 0194457282288,00	
821200600	 0092870262562,00	
821200700	 0020925108811,00	
821200800	 0002073107392,00	
821200900	 0031820186709,00	
821201000	 0196358426733,00	
821201100	 0356204196459,00	
821201200	 0001016174956,00	
821300000	 0090689681156,00	
821300100	 0007056950874,00	
821300200	 0007783036209,00	
821300300	 0000000000000,00	
821300400	 0075849694073,00	
821300500	 0000000000000,00	
821300600	 0000000000000,00	
821400000	 0208022367008,00	
821400100	 0204372587590,00	
821400200	 0001286211567,00	
821400300	 0002363161247,00	
821400400	 0000000000000,00	
821400500	 0000000406604,00	
831000000	 0395118399238,00	
831100000	 0006115805120,00	
831100100	 0000000000000,00	
