037	BANCO SANTANDER-CHILE
811000000	 2232708738789,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 1387735987403,00	
811200100	 1206390065721,00	
811200101	 1206385670042,00	
811200102	 0000000000000,00	
811200103	 0000004395679,00	
811200104	 0000000000000,00	
811200600	 0029929255355,00	
811200700	 0011507491096,00	
811200800	 0011487451913,00	
811200900	 0008908709276,00	
811201000	 0091139383233,00	
811201100	 0010032331829,00	
811201200	 0018341298980,00	
811300000	 0592870842845,00	
811300100	 0000057463881,00	
811300200	 0000123362949,00	
811300300	 0002551521697,00	
811300400	 0585330438848,00	
811300500	 0000000000000,00	
811300600	 0004808055470,00	
811400000	 0252101908541,00	
811400100	 0211987369722,00	
811400200	 0008219145494,00	
811400300	 0031285883911,00	
811400400	 0000041543389,00	
811400500	 0000567966025,00	
812000000	 1281081295753,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0728041906970,00	
812200100	 0666675835159,00	
812200101	 0666671998600,00	
812200102	 0000000000000,00	
812200103	 0000003836559,00	
812200104	 0000000000000,00	
812200600	 0005417515111,00	
812200700	 0000200990086,00	
812200800	 0006037997878,00	
812200900	 0000007201902,00	
812201000	 0035091368674,00	
812201100	 0008751990804,00	
812201200	 0005859007356,00	
812300000	 0347356131959,00	
812300100	 0000054316753,00	
812300200	 0000095901840,00	
812300300	 0001625833329,00	
812300400	 0341585713870,00	
812300500	 0000000000000,00	
812300600	 0003994366167,00	
812400000	 0205683256824,00	
812400100	 0185902527132,00	
812400200	 0000000134654,00	
812400300	 0019768711286,00	
812400400	 0000011802089,00	
812400500	 0000000081663,00	
813000000	 0372717487235,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0129154444892,00	
813200100	 0102522718170,00	
813200101	 0102521896401,00	
813200102	 0000000000000,00	
813200103	 0000000821769,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0002738559933,00	
813200800	 0002684094105,00	
813200900	 0000663282877,00	
813201000	 0006438176895,00	
813201100	 0001772499411,00	
813201200	 0012335113501,00	
813300000	 0020118046461,00	
813300100	 0000024207552,00	
813300200	 0000000796605,00	
813300300	 0000000000000,00	
813300400	 0020054675235,00	
813300500	 0000000000000,00	
813300600	 0000038367069,00	
813400000	 0223444995882,00	
813400100	 0157438881470,00	
813400200	 0009149447268,00	
813400300	 0054108968201,00	
813400400	 0000033157459,00	
813400500	 0002714541484,00	
814000000	 0087030357925,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0043552116125,00	
814200100	 0034248474573,00	
814200101	 0034248474573,00	
814200102	 0000000000000,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000468464515,00	
814200800	 0000458719289,00	
814200900	 0000000000000,00	
814201000	 0004407313351,00	
814201100	 0000076125884,00	
814201200	 0003893018513,00	
