039	BANCO ITAÚ CHILE
813300200	 0000178016407,00	
813300300	 0000000000000,00	
813300400	 0006909138916,00	
813300500	 0000349080233,00	
813300600	 0000000000000,00	
813400000	 0208969985822,00	
813400100	 0144569603605,00	
813400200	 0008522396510,00	
813400300	 0051964076604,00	
813400400	 0000013915390,00	
813400500	 0003899993713,00	
814000000	 0054635435221,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0022678749235,00	
814200100	 0019099258407,00	
814200101	 0011727212507,00	
814200102	 0007372045900,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000177306774,00	
814200800	 0000015100025,00	
814200900	 0000017909440,00	
814201000	 0000823787574,00	
814201100	 0002545387015,00	
814201200	 0000000000000,00	
814300000	 0004636863512,00	
814300100	 0000312340225,00	
814300200	 0000000000000,00	
814300300	 0000000000000,00	
814300400	 0004013378399,00	
814300500	 0000311144888,00	
814300600	 0000000000000,00	
814400000	 0027319822474,00	
814400100	 0019639993374,00	
814400200	 0001553114216,00	
814400300	 0005676468335,00	
814400400	 0000079341671,00	
814400500	 0000370904878,00	
821000000	 27950517080550,00	
821100000	 0030733455172,00	
821100100	 0000000000000,00	
821100200	 0030733455172,00	
821200000	 16981646705031,00	
821200100	 13305746548637,00	
821200101	 8869705718639,00	
821200102	 3384320208559,00	
821200103	 1051720621439,00	
821200104	 0000000000000,00	
821200600	 1626023532656,00	
821200700	 0119512277431,00	
821200800	 0035366262701,00	
821200900	 0320719515184,00	
821201000	 1012083408799,00	
821201100	 0562195159623,00	
821201200	 0000000000000,00	
821300000	 7430142165695,00	
821300100	 0010492488678,00	
821300200	 0070661335418,00	
821300300	 0000000000000,00	
821300400	 6986957266562,00	
821300500	 0325901680862,00	
821300600	 0036129394175,00	
821400000	 3507994754652,00	
821400100	 2413465995733,00	
821400200	 0165259750279,00	
821400300	 0883455676599,00	
821400400	 0000607225768,00	
821400500	 0045206106273,00	
831000000	 8548979536593,00	
831100000	 0741122743255,00	
831100100	 0233445843681,00	
831100200	 0507676899574,00	
831200000	 0105343044273,00	
831300000	 0004333077261,00	
831500000	 1963614876840,00	
831500100	 1114693742800,00	
831500200	 0848921134040,00	
831600000	 5308895625885,00	
831600100	 0512974574720,00	
831600200	 0142803253281,00	
831600300	 0792393343450,00	
831600400	 3860724454434,00	
831600500	 0000000000000,00	
831700000	 0000000000000,00	
831700100	 0000000000000,00	
831700200	 0000000000000,00	
831700300	 0000000000000,00	
831700400	 0000000000000,00	
831700500	 0000000000000,00	
831800000	 0425670169079,00	
831800100	 0223704454127,00	
831800200	 0201965714952,00	
831900000	 0000000000000,00	
832000000	 1522103513920,00	
832100000	 0014139649932,00	
832100100	 0010143685524,00	
832100200	 0003995964408,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 1008594920110,00	
832500100	 0014095632716,00	
832500200	 0000000000000,00	
832500300	 0994499287394,00	
832700000	 0499368943878,00	
832700100	 0000000000000,00	
832700101	 0000000000000,00	
832700102	 0000000000000,00	
832700103	 0000000000000,00	
832700104	 0000000000000,00	
832700200	 0499368943878,00	
832700201	 0000000000000,00	
832700202	 0499368943878,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 3541615407066,00	
833050000	 0822859953239,00	
833050100	 0444578067493,00	
833050200	 0378281885746,00	
833100000	 2616557547071,00	
833200000	 0000000000000,00	
833300000	 0102197906756,00	
833300100	 0102197906756,00	
833300200	 0000000000000,00	
833300300	 0000000000000,00	
833350000	 0000000000000,00	
833360000	 0000000000000,00	
833370000	 0000000000000,00	
833380000	 0000000000000,00	
833400000	 0000000000000,00	
833410000	 0000000000000,00	
833420000	 0000000000000,00	
833500000	 0258813808747,00	
833500100	 0000000000000,00	
833500200	 0000000000000,00	
833500300	 0000000000000,00	
833500400	 0034572791741,00	
833500500	 0000000000000,00	
833500600	 0224241017006,00	
833500700	 0000000000000,00	
841000000	 3487922732401,00	
841000100	 0121348401953,00	
841000200	 0072962729981,00	
841000300	 0013168102325,00	
841000400	 0000000000000,00	
841000500	 0087813327485,00	
841000600	 3192630170657,00	
841000700	 0000000000000,00	
842000000	 0000000000000,00	
842000100	 0000000000000,00	
842000200	 0000000000000,00	
843000000	 0000000000000,00	
843000100	 0000000000000,00	
843000200	 0000000000000,00	
843000300	 0000000000000,00	
843000400	 0000000000000,00	
843000500	 0000000000000,00	
843500000	 0000000000000,00	
843500100	 0000000000000,00	
843500200	 0000000000000,00	
843500300	 0000000000000,00	
843500400	 0000000000000,00	
843500500	 0000000000000,00	
843500600	 0000000000000,00	
844100000	 0005655808659,00	
844200000	 0000574775985,00	
844300000	 0000902365703,00	
844400000	 0296054210478,00	
844400100	 0013528819000,00	
844400200	 0282525391478,00	
844500000	 2768003640096,00	
844500100	 2731615570096,00	
844500200	 0000000000000,00	
844500300	 0036388070000,00	
844600000	 0000000000000,00	
845250000	 0445601411794,00	
845250100	 0000000000000,00	
845250200	 0000000000000,00	
845250300	 0000792072233,00	
845250400	 0004475509962,00	
845250500	 0340155713361,00	
845250501	 0218253965559,00	
845250502	 0003651594364,00	
845250503	 0016986958692,00	
845250504	 0015116932935,00	
845250505	 0000000000000,00	
845250509	 0086146261811,00	
845250600	 0100178116238,00	
845250601	 0067808771406,00	
845250602	 0013279183547,00	
845250603	 0000000000000,00	
845250609	 0019090161285,00	
845500000	 0181095955828,00	
845500100	 0000000000000,00	
845500200	 0000000000000,00	
845500300	 0043082891850,00	
845500400	 0000000000000,00	
845500500	 0138013063978,00	
845500501	 0004206596169,00	
845500502	 0012923624895,00	
845500503	 0000000000000,00	
845500504	 0000000000000,00	
845500509	 0120882842914,00	
845500600	 0000000000000,00	
846100000	 0000000000000,00	
847000000	 0006228870859,00	
847100000	 0010317629945,00	
847100100	 0000111363331,00	
847100200	 0006813185449,00	
847100300	 0000971389270,00	
847100400	 0000003847548,00	
847100500	 0000224565371,00	
847100600	 0001079293801,00	
847100700	 0001113985175,00	
847200000	 0004088759086,00	
847200100	 0000000000000,00	
847200200	 0002911021341,00	
847200300	 0000367889250,00	
847200400	 0000000000000,00	
847200500	 0000000000000,00	
847200600	 0000460736732,00	
847200700	 0000349111763,00	
851000000	 12437379243073,00	
851100000	 0030733455172,00	
851200000	 12406645787901,00	
852000000	 0610892535728,00	
852100000	 0000000000000,00	
852200000	 0610892535728,00	
853000000	 0791513844958,00	
853100000	 0000000000000,00	
853200000	 0791513844958,00	
854000000	 12666289846985,00	
854200000	 2550823661976,00	
854300000	 7096781951398,00	
854400000	 3018684233611,00	
855000000	 0880409998657,00	
855200000	 0333178195533,00	
855300000	 0310713687731,00	
855400000	 0236518115393,00	
856050000	 3263253718167,00	
856050100	 0725433699874,00	
856050200	 0103441834203,00	
856050300	 0004333077261,00	
856050400	 1823266573548,00	
856050500	 0000000000000,00	
856050600	 0404812818329,00	
856050800	 0201965714952,00	
856050900	 0000000000000,00	
856150000	 0054409200359,00	
856150100	 0000383728275,00	
856150200	 0000000000000,00	
856150300	 0000000000000,00	
856150400	 0047194499571,00	
856150500	 0000000000000,00	
856150600	 0006830972513,00	
856150800	 0000000000000,00	
856150900	 0000000000000,00	
856250000	 0015459540526,00	
856250100	 0012988929621,00	
856250200	 0000000000000,00	
856250300	 0000000000000,00	
856250400	 0002278216695,00	
856250500	 0000000000000,00	
856250600	 0000192394210,00	
856250800	 0000000000000,00	
856250900	 0000000000000,00	
856350000	 0557967166642,00	
856350100	 0002316385485,00	
856350200	 0001901210070,00	
856350300	 0000000000000,00	
856350400	 0088331599005,00	
856350500	 0000000000000,00	
856350600	 0242301121090,00	
856350700	 0223116850992,00	
856350800	 0000000000000,00	
856350900	 0000000000000,00	
856450000	 0004772113015,00	
856450100	 0000000000000,00	
856450200	 0000000000000,00	
856450300	 0000000000000,00	
856450400	 0002543988021,00	
856450500	 0000000000000,00	
856450600	 0001640521859,00	
856450700	 0000587603135,00	
856450800	 0000000000000,00	
856450900	 0000000000000,00	
856550000	 4637687829922,00	
856550100	 0000000000000,00	
856550200	 0000000000000,00	
856550300	 0000000000000,00	
856550400	 0789761613703,00	
856550500	 3847926216219,00	
856550600	 0000000000000,00	
856650000	 0015429967962,00	
856650100	 0000000000000,00	
856650200	 0000000000000,00	
856650300	 0000000000000,00	
856650400	 0002631729747,00	
856650500	 0012798238215,00	
856650600	 0000000000000,00	
856750000	 0000000000000,00	
856750100	 0000000000000,00	
856750200	 0000000000000,00	
856750300	 0000000000000,00	
856750400	 0000000000000,00	
856750500	 0000000000000,00	
856750600	 0000000000000,00	
856750800	 0000000000000,00	
856750900	 0000000000000,00	
856850000	 0000000000000,00	
856850100	 0000000000000,00	
856850200	 0000000000000,00	
856850300	 0000000000000,00	
856850400	 0000000000000,00	
856850500	 0000000000000,00	
856850600	 0000000000000,00	
856850800	 0000000000000,00	
856850900	 0000000000000,00	
856950000	 0000000000000,00	
856950100	 0000000000000,00	
856950200	 0000000000000,00	
856950300	 0000000000000,00	
856950400	 0000000000000,00	
856950500	 0000000000000,00	
856950600	 0000000000000,00	
856950800	 0000000000000,00	
856950900	 0000000000000,00	
857000000	 0630582474054,00	
857100000	 0000000000000,00	
857100100	 0000000000000,00	
857100200	 0000000000000,00	
857200000	 0440469943400,00	
857200100	 0342975740140,00	
857200101	 0216089863663,00	
857200102	 0090211115647,00	
857200103	 0036674760830,00	
857200104	 0000000000000,00	
857200600	 0003169860571,00	
857200700	 0008931561680,00	
857200800	 0004092702147,00	
857200900	 0002568816404,00	
857201000	 0016358515980,00	
857201100	 0062372746478,00	
857201200	 0000000000000,00	
857300000	 0096528509240,00	
857300100	 0000441233404,00	
857300200	 0001859541772,00	
857300300	 0000000000000,00	
857300400	 0082795183163,00	
857300500	 0010429181754,00	
857300600	 0001003369147,00	
857400000	 0093584021414,00	
857400100	 0068726783696,00	
857400200	 0003199836190,00	
857400300	 0020047635325,00	
857400400	 0000013310622,00	
857400500	 0001596455581,00	
858000000	 0000000000000,00	
858100000	 0000000000000,00	
858200000	 0000000000000,00	
858300000	 0000000000000,00	
858400000	 0000000000000,00	
859000000	 0000000000000,00	
859100000	 0000000000000,00	
859200000	 0000000000000,00	
859300000	 0000000000000,00	
859400000	 0000000000000,00	
