014	SCOTIABANK CHILE
811000000	 1578749549783,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0793522220946,00	
811200100	 0637720310668,00	
811200101	 0637414961829,00	
811200102	 0000000000000,00	
811200103	 0000305348839,00	
811200104	 0000000000000,00	
811200600	 0020952891927,00	
811200700	 0007570007695,00	
811200800	 0000419946312,00	
811200900	 0003786262889,00	
811201000	 0023990410510,00	
811201100	 0095142842438,00	
811201200	 0003939548507,00	
811300000	 0385611023038,00	
811300100	 0008413354446,00	
811300200	 0002455732592,00	
811300300	 0000000000000,00	
811300400	 0366831329731,00	
811300500	 0003298645526,00	
811300600	 0004611960743,00	
811400000	 0399616305799,00	
811400100	 0151061719035,00	
811400200	 0007540085243,00	
811400300	 0241013934397,00	
811400400	 0000000000000,00	
811400500	 0000000567124,00	
812000000	 0731150254019,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0298792376607,00	
812200100	 0146771499440,00	
812200101	 0146731383740,00	
812200102	 0000000000000,00	
812200103	 0000040115700,00	
812200104	 0000000000000,00	
812200600	 0047934662872,00	
812200700	 0000000000000,00	
812200800	 0000000000000,00	
812200900	 0000000000000,00	
812201000	 0010636156875,00	
812201100	 0093450057420,00	
812201200	 0000000000000,00	
812300000	 0373996155091,00	
812300100	 0000017650846,00	
812300200	 0000147882337,00	
812300300	 0000000000000,00	
812300400	 0372281592032,00	
812300500	 0001547761128,00	
812300600	 0000001268748,00	
812400000	 0058361722321,00	
812400100	 0055251590913,00	
812400200	 0000000000000,00	
812400300	 0003110131408,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0305970406708,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0049708427182,00	
813200100	 0026048504358,00	
813200101	 0026026836801,00	
813200102	 0000000000000,00	
813200103	 0000021667557,00	
813200104	 0000000000000,00	
813200600	 0000717240904,00	
813200700	 0001249582208,00	
813200800	 0000000000000,00	
813200900	 0000057093942,00	
813201000	 0004245366575,00	
813201100	 0016351364454,00	
813201200	 0001039274741,00	
813300000	 0006615093976,00	
813300100	 0000078770557,00	
813300200	 0000011828232,00	
813300300	 0000000000000,00	
813300400	 0006438878265,00	
813300500	 0000059338301,00	
813300600	 0000026278621,00	
813400000	 0249646885550,00	
813400100	 0077236353477,00	
813400200	 0004582980730,00	
813400300	 0167824902658,00	
813400400	 0000000000000,00	
813400500	 0000002648685,00	
814000000	 0065312519281,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0016504890247,00	
814200100	 0006047146476,00	
814200101	 0005898870019,00	
814200102	 0000000000000,00	
814200103	 0000148276457,00	
814200104	 0000000000000,00	
814200600	 0000125004458,00	
814200700	 0000099256726,00	
814200800	 0000000000000,00	
814200900	 0000000000000,00	
814201000	 0002406059864,00	
814201100	 0007343026749,00	
814201200	 0000484395974,00	
814300000	 0006612522931,00	
814300100	 0000404711988,00	
814300200	 0000049200647,00	
814300300	 0000000000000,00	
814300400	 0005761667875,00	
814300500	 0000343991936,00	
814300600	 0000052950485,00	
814400000	 0042195106103,00	
814400100	 0027866336165,00	
814400200	 0000866493281,00	
814400300	 0013462060314,00	
814400400	 0000000000000,00	
814400500	 0000000216343,00	
821000000	 32791713385624,00	
821100000	 0000000000000,00	
821100100	 0000000000000,00	
821100200	 0000000000000,00	
821200000	 14651390846564,00	
821200100	 10897400544675,00	
821200101	 10846995139631,00	
821200102	 0000910667556,00	
821200103	 0005175780168,00	
821200104	 0044318957320,00	
821200600	 1899300847921,00	
821200700	 0063167140177,00	
821200800	 0013822373781,00	
821200900	 0269018815356,00	
821201000	 0838647863959,00	
821201100	 0665298962122,00	
821201200	 0004734298573,00	
821300000	 13849127560045,00	
821300100	 0076796126507,00	
821300200	 0034664585681,00	
821300300	 0000000000000,00	
821300400	 13623244220268,00	
821300500	 0035939638247,00	
821300600	 0078482989342,00	
821400000	 4291194979015,00	
821400100	 1812126338863,00	
821400200	 0089759555177,00	
821400300	 2388971147405,00	
821400400	 0000000000000,00	
821400500	 0000337937570,00	
831000000	 7883736616672,00	
831100000	 0689668872213,00	
831100100	 0286779364835,00	
831100200	 0402889507378,00	
831200000	 0141753709598,00	
831300000	 0000000000000,00	
831500000	 0646558695708,00	
831500100	 0476700965320,00	
831500200	 0169857730388,00	
831600000	 6298838944826,00	
831600100	 0723943959318,00	
831600200	 0068618967027,00	
831600300	 0396841403539,00	
831600400	 5109434614942,00	
831600500	 0000000000000,00	
831700000	 0000000000000,00	
831700100	 0000000000000,00	
831700200	 0000000000000,00	
831700300	 0000000000000,00	
831700400	 0000000000000,00	
831700500	 0000000000000,00	
831800000	 0106916394327,00	
831800100	 0017052650552,00	
831800200	 0089863743775,00	
831900000	 0000000000000,00	
832000000	 1517605201113,00	
832100000	 0063884873783,00	
832100100	 0057705538696,00	
832100200	 0006179335087,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 1397270406697,00	
832500100	 0000000000000,00	
832500200	 0001794696246,00	
832500300	 1395475710451,00	
832700000	 0056449920633,00	
832700100	 0000000000000,00	
832700101	 0000000000000,00	
832700102	 0000000000000,00	
832700103	 0000000000000,00	
832700104	 0000000000000,00	
832700200	 0056449920633,00	
832700201	 0000000000000,00	
832700202	 0056449920633,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 8421815404049,00	
833050000	 0000000000000,00	
833050100	 0000000000000,00	
833050200	 0000000000000,00	
833100000	 8421762079884,00	
833200000	 0000000000000,00	
833300000	 0000053324165,00	
833300100	 0000000000000,00	
833300200	 0000053324165,00	
833300300	 0000000000000,00	
833350000	 0000000000000,00	
833360000	 0000000000000,00	
833370000	 0000000000000,00	
833380000	 0000000000000,00	
833400000	 0000000000000,00	
833410000	 0000000000000,00	
833420000	 0000000000000,00	
833500000	 0000000000000,00	
833500100	 0000000000000,00	
833500200	 0000000000000,00	
833500300	 0000000000000,00	
833500400	 0000000000000,00	
833500500	 0000000000000,00	
833500600	 0000000000000,00	
833500700	 0000000000000,00	
841000000	 5348966393134,00	
841000100	 0044612886272,00	
841000200	 0088770000000,00	
841000300	 0000000000000,00	
841000400	 0032410646552,00	
841000500	 0000000000000,00	
841000600	 5183172860310,00	
841000700	 0000000000000,00	
842000000	 0000000000000,00	
842000100	 0000000000000,00	
842000200	 0000000000000,00	
843000000	 0003088462586,00	
843000100	 0000000000000,00	
843000200	 0003088462586,00	
843000300	 0000000000000,00	
843000400	 0000000000000,00	
843000500	 0000000000000,00	
843500000	 0000000000000,00	
843500100	 0000000000000,00	
843500200	 0000000000000,00	
843500300	 0000000000000,00	
843500400	 0000000000000,00	
843500500	 0000000000000,00	
843500600	 0000000000000,00	
844100000	 0001019129932,00	
844200000	 0000000000000,00	
844300000	 0000000000000,00	
844400000	 0000000000000,00	
844400100	 0000000000000,00	
844400200	 0000000000000,00	
844500000	 0000000000000,00	
844500100	 0000000000000,00	
844500200	 0000000000000,00	
844500300	 0000000000000,00	
844600000	 0000000000000,00	
845250000	 0475375213569,00	
845250100	 0015312031228,00	
845250200	 0000000000000,00	
845250300	 0037216082290,00	
845250400	 0000486080369,00	
845250500	 0370371413793,00	
845250501	 0221172323964,00	
845250502	 0000000000000,00	
845250503	 0015143234673,00	
845250504	 0015017918889,00	
845250505	 0034145207785,00	
845250509	 0084892728482,00	
845250600	 0051989605889,00	
845250601	 0000000000000,00	
845250602	 0003863976347,00	
845250603	 0000000000000,00	
845250609	 0048125629542,00	
845500000	 0077171739410,00	
845500100	 0000000000000,00	
845500200	 0000000000000,00	
845500300	 0047318151033,00	
845500400	 0000000000000,00	
845500500	 0029853588377,00	
845500501	 0001169268540,00	
845500502	 0000000000000,00	
845500503	 0000000000000,00	
845500504	 0000000000000,00	
845500509	 0028684319837,00	
845500600	 0000000000000,00	
846100000	 0000000000000,00	
847000000	 0015115888758,00	
847100000	 0018085180963,00	
847100100	 0000248481871,00	
847100200	 0013643971936,00	
847100300	 0000107021977,00	
847100400	 0001692229796,00	
847100500	 0000016326788,00	
847100600	 0000497897219,00	
847100700	 0001879251376,00	
847200000	 0002969292205,00	
847200100	 0000195547026,00	
847200200	 0002311781537,00	
847200300	 0000015174210,00	
847200400	 0000000000000,00	
847200500	 0000006710130,00	
847200600	 0000000000000,00	
847200700	 0000440079302,00	
851000000	 11480029409515,00	
851100000	 0010752845373,00	
851200000	 11469276564142,00	
852000000	 0756931826065,00	
852100000	 0000000000000,00	
852200000	 0756931826065,00	
853000000	 0350262051739,00	
853100000	 0000000000000,00	
853200000	 0350262051739,00	
854000000	 18847578090627,00	
854200000	 1762670277140,00	
854300000	 13437907592219,00	
854400000	 3647000221268,00	
855000000	 1025317902484,00	
855200000	 0240090573647,00	
855300000	 0385611023038,00	
855400000	 0399616305799,00	
856050000	 2245988250590,00	
856050100	 0685403497070,00	
856050200	 0141753709598,00	
856050300	 0000000000000,00	
856050400	 0608907863557,00	
856050500	 0000000000000,00	
856050600	 0720059436590,00	
856050800	 0089863743775,00	
856050900	 0000000000000,00	
856150000	 0044268758990,00	
856150100	 0003335695403,00	
856150200	 0000000000000,00	
856150300	 0000000000000,00	
856150400	 0035102536848,00	
856150500	 0000000000000,00	
856150600	 0005830526739,00	
856150800	 0000000000000,00	
856150900	 0000000000000,00	
856250000	 0003300603418,00	
856250100	 0000929679740,00	
856250200	 0000000000000,00	
856250300	 0000000000000,00	
856250400	 0002136432420,00	
856250500	 0000000000000,00	
856250600	 0000234491258,00	
856250800	 0000000000000,00	
856250900	 0000000000000,00	
856350000	 0083497034378,00	
856350100	 0000000000000,00	
856350200	 0000000000000,00	
856350300	 0000000000000,00	
856350400	 0000411862883,00	
856350500	 0000000000000,00	
856350600	 0066032520943,00	
856350700	 0017052650552,00	
856350800	 0000000000000,00	
856350900	 0000000000000,00	
856450000	 0000405950815,00	
856450100	 0000000000000,00	
856450200	 0000000000000,00	
856450300	 0000000000000,00	
856450400	 0000000000000,00	
856450500	 0000000000000,00	
856450600	 0000405950815,00	
856450700	 0000000000000,00	
856450800	 0000000000000,00	
856450900	 0000000000000,00	
856550000	 5481512430215,00	
856550100	 0000000000000,00	
856550200	 0000000000000,00	
856550300	 0000000000000,00	
856550400	 0395351797038,00	
856550500	 5086160633177,00	
856550600	 0000000000000,00	
856650000	 0024763588266,00	
856650100	 0000000000000,00	
856650200	 0000000000000,00	
856650300	 0000000000000,00	
856650400	 0001489606501,00	
856650500	 0023273981765,00	
856650600	 0000000000000,00	
856750000	 0000000000000,00	
856750100	 0000000000000,00	
856750200	 0000000000000,00	
856750300	 0000000000000,00	
856750400	 0000000000000,00	
856750500	 0000000000000,00	
856750600	 0000000000000,00	
856750800	 0000000000000,00	
856750900	 0000000000000,00	
856850000	 0000000000000,00	
856850100	 0000000000000,00	
856850200	 0000000000000,00	
856850300	 0000000000000,00	
856850400	 0000000000000,00	
856850500	 0000000000000,00	
856850600	 0000000000000,00	
856850800	 0000000000000,00	
856850900	 0000000000000,00	
856950000	 0000000000000,00	
856950100	 0000000000000,00	
856950200	 0000000000000,00	
856950300	 0000000000000,00	
856950400	 0000000000000,00	
856950500	 0000000000000,00	
856950600	 0000000000000,00	
856950800	 0000000000000,00	
856950900	 0000000000000,00	
857000000	 0575927933935,00	
857100000	 0000000000000,00	
857100100	 0000000000000,00	
857100200	 0000000000000,00	
857200000	 0291379206473,00	
857200100	 0173435474642,00	
857200101	 0173262755611,00	
857200102	 0000000000000,00	
857200103	 0000172719031,00	
857200104	 0000000000000,00	
857200600	 0011511611279,00	
857200700	 0004875456133,00	
857200800	 0000000000000,00	
857200900	 0001739907020,00	
857201000	 0010665388940,00	
857201100	 0085519856513,00	
857201200	 0003631511946,00	
857300000	 0166034728277,00	
857300100	 0002748863485,00	
857300200	 0000928968058,00	
857300300	 0000000000000,00	
857300400	 0158711503931,00	
857300500	 0002818073676,00	
857300600	 0000827319127,00	
857400000	 0118513999185,00	
857400100	 0039001188862,00	
857400200	 0002216565087,00	
857400300	 0077296245236,00	
857400400	 0000000000000,00	
857400500	 0000000000000,00	
858000000	 0000000000000,00	
858100000	 0000000000000,00	
858200000	 0000000000000,00	
858300000	 0000000000000,00	
858400000	 0000000000000,00	
859000000	 0000000000000,00	
859100000	 0000000000000,00	
859200000	 0000000000000,00	
859300000	 0000000000000,00	
859400000	 0000000000000,00	
