039	ITAÚ CORPBANCA
8110000	 0000001836167,00	
8111000	 0000000000000,00	
8113000	 0000001449138,00	
8114000	 0000000231452,00	
8115000	 0000000155577,00	
8130000	 0000000013892,00	
8131000	 0000000000000,00	
8133000	 0000000004182,00	
8134000	 0000000000593,00	
8135000	 0000000009117,00	
8140000	 0000000004491,00	
8141000	 0000000000000,00	
8143000	 0000000001272,00	
8144000	 0000000000323,00	
8145000	 0000000002896,00	
8310000	 0000005408919,00	
8311000	 0000000458848,00	
8312000	 0000000002275,00	
8314000	 0000000151111,00	
8315000	 0000001370820,00	
8315100	 0000000884838,00	
8315200	 0000000485982,00	
8317000	 0000002662954,00	
8318000	 0000000762911,00	
8318100	 0000000508466,00	
8318900	 0000000254445,00	
8319000	 0000000000000,00	
8510000	 0000010984048,00	
8511000	 0000000033000,00	
8513000	 0000010951048,00	
8520000	 0000000966101,00	
8521000	 0000000000000,00	
8523000	 0000000966101,00	
8530000	 0000000853928,00	
8531000	 0000000000000,00	
8533000	 0000000853928,00	
8540000	 0000009265859,00	
8543000	 0000001873607,00	
8544000	 0000005082767,00	
8545000	 0000002309485,00	
8560000	 0000000609986,00	
8563000	 0000000222957,00	
8564000	 0000000231452,00	
8565000	 0000000155577,00	
8610000	 0000002489042,00	
8620000	 0000000060058,00	
8630000	 0000000021602,00	
8640000	 0000002831967,00	
8660000	 0000000006250,00	
8700000	 0000000000610,00	
8710000	 0000000000813,00	
8711000	 0000000000003,00	
8712000	 0000000000459,00	
8713000	 0000000000048,00	
8714000	 0000000000000,00	
8715000	 0000000000001,00	
8716000	 0000000000003,00	
8717000	 0000000000299,00	
8720000	 0000000000203,00	
8721000	 0000000000000,00	
8722000	 0000000000095,00	
8723000	 0000000000023,00	
8724000	 0000000000000,00	
8725000	 0000000000085,00	
8726000	 0000000000000,00	
8727000	 0000000000000,00	
8910000	 0000000509264,00	
8911000	 0000000000000,00	
8913000	 0000000390432,00	
8914000	 0000000076075,00	
8915000	 0000000042757,00	
