028	BANCO BICE
8110000	 0000000179131,00	
8111000	 0000000000000,00	
8113000	 0000000165135,00	
8114000	 0000000009849,00	
8115000	 0000000004147,00	
8130000	 0000000000244,00	
8131000	 0000000000000,00	
8133000	 0000000000065,00	
8134000	 0000000000000,00	
8135000	 0000000000179,00	
8140000	 0000000000080,00	
8141000	 0000000000000,00	
8143000	 0000000000007,00	
8144000	 0000000000000,00	
8145000	 0000000000073,00	
8310000	 0000001352762,00	
8311000	 0000000012009,00	
8312000	 0000000020970,00	
8314000	 0000000049203,00	
8315000	 0000000388410,00	
8315100	 0000000376303,00	
8315200	 0000000012107,00	
8317000	 0000000738587,00	
8318000	 0000000135138,00	
8318100	 0000000000000,00	
8318900	 0000000135138,00	
8319000	 0000000008445,00	
8510000	 0000004125952,00	
8511000	 0000000000000,00	
8513000	 0000004125952,00	
8520000	 0000000214771,00	
8521000	 0000000000000,00	
8523000	 0000000214771,00	
8530000	 0000000090831,00	
8531000	 0000000000000,00	
8533000	 0000000090831,00	
8540000	 0000001861927,00	
8543000	 0000000409154,00	
8544000	 0000001283880,00	
8545000	 0000000168893,00	
8560000	 0000000028488,00	
8563000	 0000000014492,00	
8564000	 0000000009849,00	
8565000	 0000000004147,00	
8610000	 0000000913606,00	
8620000	 0000000023531,00	
8630000	 0000000002662,00	
8640000	 0000000412357,00	
8660000	 0000000000606,00	
8700000	 0000000000029,00	
8710000	 0000000000041,00	
8711000	 0000000000000,00	
8712000	 0000000000032,00	
8713000	 0000000000000,00	
8714000	 0000000000003,00	
8715000	 0000000000000,00	
8716000	 0000000000005,00	
8717000	 0000000000001,00	
8720000	 0000000000012,00	
8721000	 0000000000000,00	
8722000	 0000000000009,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000003,00	
8910000	 0000000025318,00	
8911000	 0000000000000,00	
8913000	 0000000020105,00	
8914000	 0000000004776,00	
8915000	 0000000000437,00	
