001	BANCO DE CHILE
8110000	 0000001153914,00	
8111000	 0000000000000,00	
8113000	 0000000535962,00	
8114000	 0000000307698,00	
8115000	 0000000310254,00	
8130000	 0000000021982,00	
8131000	 0000000000000,00	
8133000	 0000000008070,00	
8134000	 0000000000982,00	
8135000	 0000000012930,00	
8140000	 0000000005442,00	
8141000	 0000000000000,00	
8143000	 0000000000937,00	
8144000	 0000000000340,00	
8145000	 0000000004165,00	
8310000	 0000010753461,00	
8311000	 0000000258325,00	
8312000	 0000000096644,00	
8314000	 0000000365506,00	
8315000	 0000002175542,00	
8315100	 0000001790885,00	
8315200	 0000000384657,00	
8317000	 0000007756027,00	
8318000	 0000000101417,00	
8318100	 0000000000000,00	
8318900	 0000000101417,00	
8319000	 0000000000000,00	
8510000	 0000012869010,00	
8511000	 0000000243437,00	
8513000	 0000012625573,00	
8520000	 0000000195617,00	
8521000	 0000000000000,00	
8523000	 0000000195617,00	
8530000	 0000000199350,00	
8531000	 0000000000000,00	
8533000	 0000000199350,00	
8540000	 0000017158562,00	
8543000	 0000004452517,00	
8544000	 0000009143903,00	
8545000	 0000003562142,00	
8560000	 0000000915005,00	
8563000	 0000000297053,00	
8564000	 0000000307698,00	
8565000	 0000000310254,00	
8610000	 0000004108901,00	
8620000	 0000000025461,00	
8630000	 0000000010358,00	
8640000	 0000006583690,00	
8660000	 0000000025051,00	
8700000	 0000000000607,00	
8710000	 0000000000893,00	
8711000	 0000000000000,00	
8712000	 0000000000641,00	
8713000	 0000000000056,00	
8714000	 0000000000002,00	
8715000	 0000000000031,00	
8716000	 0000000000003,00	
8717000	 0000000000160,00	
8720000	 0000000000286,00	
8721000	 0000000000000,00	
8722000	 0000000000247,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000038,00	
8726000	 0000000000000,00	
8727000	 0000000000001,00	
8910000	 0000000298637,00	
8911000	 0000000000000,00	
8913000	 0000000179058,00	
8914000	 0000000075377,00	
8915000	 0000000044202,00	
