014	SCOTIABANK CHILE
8110000	 0000000970946,00	
8111000	 0000000000000,00	
8113000	 0000000442824,00	
8114000	 0000000314138,00	
8115000	 0000000213984,00	
8130000	 0000000013341,00	
8131000	 0000000000000,00	
8133000	 0000000003210,00	
8134000	 0000000000933,00	
8135000	 0000000009198,00	
8140000	 0000000005665,00	
8141000	 0000000000000,00	
8143000	 0000000000440,00	
8144000	 0000000000249,00	
8145000	 0000000004976,00	
8310000	 0000006042514,00	
8311000	 0000000192515,00	
8312000	 0000000004573,00	
8314000	 0000000077201,00	
8315000	 0000000757851,00	
8315100	 0000000592412,00	
8315200	 0000000165439,00	
8317000	 0000004850222,00	
8318000	 0000000160152,00	
8318100	 0000000098786,00	
8318900	 0000000061366,00	
8319000	 0000000000000,00	
8510000	 0000010229095,00	
8511000	 0000000006722,00	
8513000	 0000010222373,00	
8520000	 0000000186701,00	
8521000	 0000000000000,00	
8523000	 0000000186701,00	
8530000	 0000000186883,00	
8531000	 0000000000000,00	
8533000	 0000000186883,00	
8540000	 0000014290368,00	
8543000	 0000001755161,00	
8544000	 0000009831408,00	
8545000	 0000002703799,00	
8560000	 0000000730031,00	
8563000	 0000000201909,00	
8564000	 0000000314138,00	
8565000	 0000000213984,00	
8610000	 0000001633457,00	
8620000	 0000000008296,00	
8630000	 0000000003170,00	
8640000	 0000004377295,00	
8660000	 0000000020296,00	
8700000	 0000000000957,00	
8710000	 0000000000969,00	
8711000	 0000000000047,00	
8712000	 0000000000490,00	
8713000	 0000000000003,00	
8714000	 0000000000001,00	
8715000	 0000000000007,00	
8716000	 0000000000204,00	
8717000	 0000000000217,00	
8720000	 0000000000012,00	
8721000	 0000000000000,00	
8722000	 0000000000010,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000002,00	
8727000	 0000000000000,00	
8910000	 0000000360480,00	
8911000	 0000000000000,00	
8913000	 0000000218737,00	
8914000	 0000000108163,00	
8915000	 0000000033580,00	
