014	SCOTIABANK CHILE
8110000	 0000000508899,00	
8111000	 0000000000000,00	
8113000	 0000000230443,00	
8114000	 0000000181998,00	
8115000	 0000000096458,00	
8130000	 0000000044083,00	
8131000	 0000000000000,00	
8133000	 0000000006978,00	
8134000	 0000000000812,00	
8135000	 0000000036293,00	
8140000	 0000000013347,00	
8141000	 0000000000000,00	
8143000	 0000000002287,00	
8144000	 0000000001003,00	
8145000	 0000000010057,00	
8310000	 0000003729789,00	
8311000	 0000000104457,00	
8312000	 0000000003537,00	
8314000	 0000000038018,00	
8315000	 0000000370595,00	
8315100	 0000000162717,00	
8315200	 0000000207878,00	
8317000	 0000002993960,00	
8318000	 0000000219222,00	
8318100	 0000000219222,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000003286660,00	
8511000	 0000000003147,00	
8513000	 0000003283513,00	
8520000	 0000000109981,00	
8521000	 0000000000000,00	
8523000	 0000000109981,00	
8530000	 0000000068004,00	
8531000	 0000000000000,00	
8533000	 0000000068004,00	
8540000	 0000005674481,00	
8543000	 0000001004720,00	
8544000	 0000003135475,00	
8545000	 0000001534286,00	
8560000	 0000000380804,00	
8563000	 0000000102348,00	
8564000	 0000000181998,00	
8565000	 0000000096458,00	
8610000	 0000000591925,00	
8620000	 0000000003188,00	
8630000	 0000000006221,00	
8640000	 0000003117496,00	
8660000	 0000000010959,00	
