999	SISTEMA FINANCIERO
8110000	 0000007901817,00	
8111000	 0000000000000,00	
8113000	 0000004233988,00	
8114000	 0000002282964,00	
8115000	 0000001384865,00	
8130000	 0000000577288,00	
8131000	 0000000000000,00	
8133000	 0000000161045,00	
8134000	 0000000018220,00	
8135000	 0000000398023,00	
8140000	 0000000117261,00	
8141000	 0000000000000,00	
8143000	 0000000032741,00	
8144000	 0000000015288,00	
8145000	 0000000069232,00	
8310000	 0000046904745,00	
8311000	 0000001496301,00	
8312000	 0000000367780,00	
8314000	 0000000852798,00	
8315000	 0000009347299,00	
8315100	 0000007045959,00	
8315200	 0000002301340,00	
8317000	 0000031506332,00	
8318000	 0000003326186,00	
8318100	 0000001541132,00	
8318900	 0000001785054,00	
8319000	 0000000008049,00	
8510000	 0000069216747,00	
8511000	 0000001842183,00	
8513000	 0000067374564,00	
8520000	 0000004084988,00	
8521000	 0000000000000,00	
8523000	 0000004084988,00	
8530000	 0000002040480,00	
8531000	 0000000000000,00	
8533000	 0000002040480,00	
8540000	 0000073946004,00	
8543000	 0000014728461,00	
8544000	 0000040026467,00	
8545000	 0000019191076,00	
8560000	 0000005098223,00	
8563000	 0000001430394,00	
8564000	 0000002282964,00	
8565000	 0000001384865,00	
8610000	 0000020010276,00	
8620000	 0000000346169,00	
8630000	 0000000039912,00	
8640000	 0000026443909,00	
8660000	 0000000064479,00	
