009	BANCO INTERNACIONAL
8110000	 0000000092276,00	
8111000	 0000000000000,00	
8113000	 0000000089044,00	
8114000	 0000000002707,00	
8115000	 0000000000525,00	
8130000	 0000000000906,00	
8131000	 0000000000000,00	
8133000	 0000000000713,00	
8134000	 0000000000000,00	
8135000	 0000000000193,00	
8140000	 0000000000391,00	
8141000	 0000000000000,00	
8143000	 0000000000295,00	
8144000	 0000000000000,00	
8145000	 0000000000096,00	
8310000	 0000000073779,00	
8311000	 0000000001144,00	
8312000	 0000000000000,00	
8314000	 0000000003412,00	
8315000	 0000000029004,00	
8315100	 0000000026900,00	
8315200	 0000000002104,00	
8317000	 0000000040219,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000000761935,00	
8511000	 0000000000000,00	
8513000	 0000000761935,00	
8520000	 0000000103530,00	
8521000	 0000000000000,00	
8523000	 0000000103530,00	
8530000	 0000000078760,00	
8531000	 0000000000000,00	
8533000	 0000000078760,00	
8540000	 0000000031105,00	
8543000	 0000000005863,00	
8544000	 0000000019743,00	
8545000	 0000000005499,00	
8560000	 0000000004568,00	
8563000	 0000000001336,00	
8564000	 0000000002707,00	
8565000	 0000000000525,00	
8610000	 0000000060267,00	
8620000	 0000000004809,00	
8630000	 0000000000754,00	
8640000	 0000000007907,00	
8660000	 0000000000042,00	
