039	ITAÚ CORPBANCA
8110000	 0000001056429,00	
8111000	 0000000000000,00	
8113000	 0000000819505,00	
8114000	 0000000136701,00	
8115000	 0000000100223,00	
8130000	 0000000078037,00	
8131000	 0000000000000,00	
8133000	 0000000036940,00	
8134000	 0000000000932,00	
8135000	 0000000040165,00	
8140000	 0000000009790,00	
8141000	 0000000000000,00	
8143000	 0000000003945,00	
8144000	 0000000000602,00	
8145000	 0000000005243,00	
8310000	 0000005280236,00	
8311000	 0000000296971,00	
8312000	 0000000000000,00	
8314000	 0000000078451,00	
8315000	 0000001149219,00	
8315100	 0000000798490,00	
8315200	 0000000350729,00	
8317000	 0000002592793,00	
8318000	 0000001162802,00	
8318100	 0000000856602,00	
8318900	 0000000306200,00	
8319000	 0000000000000,00	
8510000	 0000011611970,00	
8511000	 0000000243155,00	
8513000	 0000011368815,00	
8520000	 0000000804158,00	
8521000	 0000000000000,00	
8523000	 0000000804158,00	
8530000	 0000000434177,00	
8531000	 0000000000000,00	
8533000	 0000000434177,00	
8540000	 0000008171621,00	
8543000	 0000001912591,00	
8544000	 0000003843202,00	
8545000	 0000002415828,00	
8560000	 0000000393518,00	
8563000	 0000000156594,00	
8564000	 0000000136701,00	
8565000	 0000000100223,00	
8610000	 0000002274734,00	
8620000	 0000000087225,00	
8630000	 0000000005614,00	
8640000	 0000002907040,00	
8660000	 0000000005623,00	
