039	BANCO ITAÚ CHILE
811000000	 1991332895728,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 1386731709269,00	
811200100	 1220030512661,00	
811200101	 1015599072955,00	
811200102	 0204151665548,00	
811200103	 0000279774158,00	
811200104	 0000000000000,00	
811200600	 0007137516540,00	
811200700	 0016950730386,00	
811200800	 0000215960804,00	
811200900	 0002365473032,00	
811201000	 0070520662424,00	
811201100	 0064013863265,00	
811201200	 0005496990157,00	
811300000	 0362779627797,00	
811300100	 0000792773756,00	
811300200	 0007727947722,00	
811300300	 0000000000000,00	
811300400	 0338084003947,00	
811300500	 0012858975086,00	
811300600	 0003315927286,00	
811400000	 0241821558662,00	
811400100	 0191025370398,00	
811400200	 0013415355520,00	
811400300	 0035461026762,00	
811400400	 0000085783853,00	
811400500	 0001834022129,00	
812000000	 1355735659037,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0880309952498,00	
812200100	 0768346675373,00	
812200101	 0556676642051,00	
812200102	 0110529260279,00	
812200103	 0101140773043,00	
812200104	 0000000000000,00	
812200600	 0000000000000,00	
812200700	 0000327250110,00	
812200800	 0000198121483,00	
812200900	 0000000000000,00	
812201000	 0066411675070,00	
812201100	 0045026230462,00	
812201200	 0000000000000,00	
812300000	 0350232592655,00	
812300100	 0000588179614,00	
812300200	 0005626901389,00	
812300300	 0000000000000,00	
812300400	 0286871281428,00	
812300500	 0054740417590,00	
812300600	 0002405812634,00	
812400000	 0125193113884,00	
812400100	 0103559723295,00	
812400200	 0000074438758,00	
812400300	 0017178332933,00	
812400400	 0000000000000,00	
812400500	 0004380618898,00	
813000000	 0217669225462,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0068918448577,00	
813200100	 0053246032467,00	
813200101	 0020438049895,00	
813200102	 0031690780233,00	
813200103	 0001117202339,00	
813200104	 0000000000000,00	
813200600	 0006572324095,00	
813200700	 0001384942056,00	
813200800	 0000032809902,00	
813200900	 0000620867310,00	
813201000	 0001668591429,00	
813201100	 0005392881318,00	
813201200	 0000000000000,00	
813300000	 0001965594860,00	
813300100	 0000015024571,00	
813300200	 0000055874306,00	
813300300	 0000000000000,00	
813300400	 0001713912561,00	
813300500	 0000180783422,00	
813300600	 0000000000000,00	
813400000	 0146785182025,00	
813400100	 0104521464276,00	
813400200	 0005606936667,00	
813400300	 0034255601407,00	
813400400	 0000055153471,00	
813400500	 0002346026204,00	
814000000	 0054473637603,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0032833804323,00	
814200100	 0029866378459,00	
814200101	 0010177801539,00	
814200102	 0019688576920,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000141958759,00	
814200800	 0000000000000,00	
814200900	 0000001913987,00	
814201000	 0002357363422,00	
814201100	 0000464624883,00	
814201200	 0000001564813,00	
814300000	 0002186070887,00	
814300100	 0000074804691,00	
814300200	 0000000000000,00	
814300300	 0000000000000,00	
814300400	 0001824001413,00	
814300500	 0000287264783,00	
814300600	 0000000000000,00	
814400000	 0019453762393,00	
814400100	 0014015735932,00	
814400200	 0000864931901,00	
814400300	 0004246234030,00	
814400400	 0000023486153,00	
814400500	 0000303374377,00	
821000000	 28317539790706,00	
821100000	 0000000000000,00	
821100100	 0000000000000,00	
821100200	 0000000000000,00	
821200000	 16896449325652,00	
821200100	 13259235087073,00	
821200101	 8540941720576,00	
821200102	 3645910807975,00	
821200103	 1072382558522,00	
821200104	 0000000000000,00	
821200600	 1670151310932,00	
821200700	 0137964658632,00	
821200800	 0042116156511,00	
821200900	 0270545850692,00	
821201000	 1025809200345,00	
821201100	 0490627061467,00	
821201200	 0000000000000,00	
821300000	 7757797233615,00	
821300100	 0008201830940,00	
821300200	 0066167879594,00	
821300300	 0000000000000,00	
821300400	 7313754887242,00	
821300500	 0341174429209,00	
821300600	 0028498206630,00	
821400000	 3663293231439,00	
821400100	 2498286224182,00	
821400200	 0164371686246,00	
821400300	 0950352369224,00	
821400400	 0000777221798,00	
821400500	 0049505729989,00	
831000000	 9197187907134,00	
831100000	 0738779969070,00	
831100100	 0240321598785,00	
831100200	 0498458370285,00	
831200000	 0161848990341,00	
831300000	 0010138809411,00	
831500000	 2197376442772,00	
831500100	 1376920392773,00	
831500200	 0820456049999,00	
831600000	 5528799425570,00	
831600100	 0504906902566,00	
831600200	 0153581785045,00	
831600300	 0817758300206,00	
831600400	 4052552437753,00	
831600500	 0000000000000,00	
831700000	 0000000000000,00	
831700100	 0000000000000,00	
831700200	 0000000000000,00	
831700300	 0000000000000,00	
831700400	 0000000000000,00	
831700500	 0000000000000,00	
831800000	 0560244269970,00	
831800100	 0189985770466,00	
831800200	 0370258499504,00	
831900000	 0000000000000,00	
832000000	 1320877761556,00	
832100000	 0015672111088,00	
832100100	 0011761196642,00	
832100200	 0003910914446,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 0907574217691,00	
832500100	 0013198935249,00	
832500200	 0000000000000,00	
832500300	 0894375282442,00	
832700000	 0397631432777,00	
832700100	 0000000000000,00	
832700101	 0000000000000,00	
832700102	 0000000000000,00	
832700103	 0000000000000,00	
832700104	 0000000000000,00	
832700200	 0397631432777,00	
832700201	 0000000000000,00	
832700202	 0397631432777,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 2915251301078,00	
833050000	 0934315623647,00	
833050100	 0504759805755,00	
833050200	 0429555817892,00	
833100000	 1877907883250,00	
833200000	 0000000000000,00	
833300000	 0103027794181,00	
833300100	 0103027794181,00	
833300200	 0000000000000,00	
833300300	 0000000000000,00	
833350000	 0000000000000,00	
833360000	 0000000000000,00	
833370000	 0000000000000,00	
833380000	 0000000000000,00	
833400000	 0000000000000,00	
833410000	 0000000000000,00	
833420000	 0000000000000,00	
833500000	 0528947267667,00	
833500100	 0000000000000,00	
833500200	 0000000000000,00	
833500300	 0000000000000,00	
833500400	 0015665030260,00	
833500500	 0000000000000,00	
833500600	 0513282237407,00	
833500700	 0000000000000,00	
841000000	 1730206756964,00	
841000100	 0049516175000,00	
841000200	 0032018105000,00	
841000300	 0045300492558,00	
841000400	 0000000000000,00	
841000500	 0068913750000,00	
841000600	 1534458234406,00	
841000700	 0000000000000,00	
842000000	 0000000000000,00	
842000100	 0000000000000,00	
842000200	 0000000000000,00	
843000000	 0000000000000,00	
843000100	 0000000000000,00	
843000200	 0000000000000,00	
843000300	 0000000000000,00	
843000400	 0000000000000,00	
843000500	 0000000000000,00	
843500000	 0000000000000,00	
843500100	 0000000000000,00	
843500200	 0000000000000,00	
843500300	 0000000000000,00	
843500400	 0000000000000,00	
843500500	 0000000000000,00	
843500600	 0000000000000,00	
844100000	 0009082843172,00	
844200000	 0000935475896,00	
844300000	 0000902365703,00	
844400000	 0296375495478,00	
844400100	 0013850104000,00	
844400200	 0282525391478,00	
844500000	 2835694337989,00	
844500100	 2798255427989,00	
844500200	 0000000000000,00	
844500300	 0037438910000,00	
844600000	 0000000000000,00	
845250000	 0471801530823,00	
