999	SISTEMA FINANCIERO
411000000	 9605399733102,00	
411100000	 8621722435531,00	
411150000	 0067136449790,00	
411150100	 0018398766259,00	
411150101	 0018334838100,00	
411150102	 0000063928159,00	
411150103	 0000000000000,00	
411150200	 0016511936764,00	
411150201	 0000341554807,00	
411150202	 0016170381957,00	
411150203	 0000000000000,00	
411150300	 0023214519902,00	
411150301	 0023214519902,00	
411150302	 0000000000000,00	
411150400	 0009011226865,00	
411150401	 0009011226865,00	
411150402	 0000000000000,00	
411200000	 0444652510044,00	
411200100	 0338989896000,00	
411200101	 0272551480223,00	
411200102	 0065328270104,00	
411200109	 0001110145673,00	
411200200	 0036635095046,00	
411200201	 0032472730115,00	
411200202	 0002392717206,00	
411200209	 0001769647725,00	
411200300	 0069027518998,00	
411200301	 0000000000000,00	
411200302	 0031648523074,00	
411200303	 0001152191843,00	
411200304	 0000598118506,00	
411200309	 0035628685575,00	
411250000	 0106794696504,00	
411250100	 0012396720907,00	
411250101	 0007944805493,00	
411250102	 0004451694291,00	
411250103	 0000000221123,00	
411250104	 0000000000000,00	
411250105	 0000000000000,00	
411250106	 0000000000000,00	
411250107	 0000000000000,00	
411250190	 0000000000000,00	
411250200	 0050687948965,00	
411250201	 0003063740773,00	
411250202	 0027542728873,00	
411250203	 0000000000000,00	
411250204	 0002566685401,00	
411250205	 0000463572400,00	
411250206	 0017051221518,00	
411250207	 0000000000000,00	
411250208	 0000000000000,00	
411250290	 0000000000000,00	
411250300	 0043704796435,00	
411250301	 0000000000000,00	
411250302	 0038525003261,00	
411250309	 0005179793174,00	
411250400	 0000005230197,00	
411250401	 0000000000000,00	
411250402	 0000005230197,00	
411250409	 0000000000000,00	
411280000	 4247524774995,00	
411280100	 3329804683120,00	
411280101	 2526610755820,00	
411280102	 0508713779378,00	
411280103	 0011383841555,00	
411280104	 0001504979878,00	
411280105	 0206242728900,00	
411280106	 0075348597589,00	
411280200	 0369997614595,00	
411280201	 0027348662027,00	
411280202	 0173178202200,00	
411280203	 0023975431962,00	
411280204	 0089581227218,00	
411280205	 0000059482491,00	
411280209	 0055854608697,00	
411280300	 0071475850293,00	
411280400	 0018137030961,00	
411280500	 0150351464579,00	
411280501	 0074635247850,00	
411280502	 0075716216729,00	
411280600	 0267776488502,00	
411280601	 0062822895064,00	
411280602	 0204953593438,00	
411280700	 0039487987324,00	
411280701	 0036807028951,00	
411280702	 0000391630134,00	
411280709	 0002289328239,00	
411280900	 0000493655621,00	
411280901	 0000000000000,00	
411280902	 0000310877826,00	
411280990	 0000182777795,00	
411350000	 1228055227866,00	
411350100	 0006410118497,00	
411350200	 0118935302974,00	
411350300	 0002305872524,00	
411350400	 1080770735582,00	
411350401	 0553124465941,00	
411350402	 0527646269641,00	
411350500	 0015691065402,00	
411350900	 0003942132887,00	
411350901	 0003409425916,00	
411350902	 0000175639075,00	
411350903	 0000000000000,00	
411350990	 0000357067896,00	
411380000	 2134102279260,00	
411380100	 1018327685311,00	
411380200	 0153196802422,00	
411380300	 0954172344025,00	
411380400	 0000162603013,00	
411380900	 0008242844489,00	
411380901	 0001155333816,00	
411380990	 0007087510673,00	
411450000	 0393456497072,00	
411450100	 0143495748447,00	
411450101	 0000005012024,00	
411450102	 0080252864353,00	
411450109	 0063237872070,00	
411450200	 0040419744757,00	
411450201	 0037208939980,00	
411450202	 0003210804777,00	
411450209	 0000000000000,00	
411450300	 0000013193965,00	
411450400	 0090875794950,00	
411450900	 0118652014953,00	
411700000	 0826198036910,00	
411720000	 0820262715871,00	
411720100	 0529673730590,00	
411720101	 0353926869911,00	
411720102	 0173972638101,00	
411720109	 0001774222578,00	
411720200	 0176873440951,00	
411720201	 0141389538264,00	
411720202	 0029915395581,00	
411720209	 0005568507106,00	
411720300	 0113715544330,00	
411720301	 0000702231583,00	
411720302	 0056296299042,00	
