039	ITAÚ CORPBANCA
8110000	 0000001644848,00	
8111000	 0000000000000,00	
8113000	 0000001315380,00	
8114000	 0000000209605,00	
8115000	 0000000119863,00	
8130000	 0000000202080,00	
8131000	 0000000000000,00	
8133000	 0000000071757,00	
8134000	 0000000008554,00	
8135000	 0000000121769,00	
8140000	 0000000053084,00	
8141000	 0000000000000,00	
8143000	 0000000019901,00	
8144000	 0000000003963,00	
8145000	 0000000029220,00	
8310000	 0000007662825,00	
8311000	 0000000545321,00	
8312000	 0000000002523,00	
8314000	 0000000370004,00	
8315000	 0000001583675,00	
8315100	 0000001006222,00	
8315200	 0000000577453,00	
8317000	 0000004395069,00	
8318000	 0000000766233,00	
8318100	 0000000377982,00	
8318900	 0000000388251,00	
8319000	 0000000000000,00	
8510000	 0000011693177,00	
8511000	 0000000050496,00	
8513000	 0000011642681,00	
8520000	 0000000925808,00	
8521000	 0000000000000,00	
8523000	 0000000925808,00	
8530000	 0000000784244,00	
8531000	 0000000000000,00	
8533000	 0000000784244,00	
8540000	 0000010428404,00	
8543000	 0000001993785,00	
8544000	 0000005838169,00	
8545000	 0000002596450,00	
8560000	 0000000523047,00	
8563000	 0000000193579,00	
8564000	 0000000209605,00	
8565000	 0000000119863,00	
8610000	 0000003199781,00	
8620000	 0000000049375,00	
8630000	 0000000015604,00	
8640000	 0000004387016,00	
8660000	 0000000011049,00	
8700000	 0000000007245,00	
8710000	 0000000008927,00	
8711000	 0000000000034,00	
8712000	 0000000004634,00	
8713000	 0000000000239,00	
8714000	 0000000000000,00	
8715000	 0000000000076,00	
8716000	 0000000001944,00	
8717000	 0000000002000,00	
8720000	 0000000001682,00	
8721000	 0000000000070,00	
8722000	 0000000001381,00	
8723000	 0000000000037,00	
8724000	 0000000000000,00	
8725000	 0000000000085,00	
8726000	 0000000000021,00	
8727000	 0000000000088,00	
8910000	 0000000564101,00	
8911000	 0000000000000,00	
8913000	 0000000456636,00	
8914000	 0000000067374,00	
8915000	 0000000040091,00	
