051	BANCO FALABELLA
8110000	 0000000112017,00	
8111000	 0000000000000,00	
8113000	 0000000004839,00	
8114000	 0000000027242,00	
8115000	 0000000079936,00	
8130000	 0000000095836,00	
8131000	 0000000000000,00	
8133000	 0000000001195,00	
8134000	 0000000000546,00	
8135000	 0000000094095,00	
8140000	 0000000069193,00	
8141000	 0000000000000,00	
8143000	 0000000000490,00	
8144000	 0000000000258,00	
8145000	 0000000068445,00	
8310000	 0000003670871,00	
8311000	 0000000000000,00	
8312000	 0000000000000,00	
8314000	 0000000000000,00	
8315000	 0000000000000,00	
8315100	 0000000000000,00	
8315200	 0000000000000,00	
8317000	 0000003670848,00	
8318000	 0000000000023,00	
8318100	 0000000000023,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000000000000,00	
8511000	 0000000000000,00	
8513000	 0000000000000,00	
8520000	 0000000000000,00	
8521000	 0000000000000,00	
8523000	 0000000000000,00	
8530000	 0000000000000,00	
8531000	 0000000000000,00	
8533000	 0000000000000,00	
8540000	 0000003538513,00	
8543000	 0000000068836,00	
8544000	 0000000543540,00	
8545000	 0000002926137,00	
8560000	 0000000112016,00	
8563000	 0000000004840,00	
8564000	 0000000027242,00	
8565000	 0000000079934,00	
8610000	 0000000002000,00	
8620000	 0000000000000,00	
8630000	 0000000000000,00	
8640000	 0000003664383,00	
8660000	 0000000004488,00	
8700000	 0000000008983,00	
8710000	 0000000011846,00	
8711000	 0000000000002,00	
8712000	 0000000008350,00	
8713000	 0000000000679,00	
8714000	 0000000000072,00	
8715000	 0000000000000,00	
8716000	 0000000000472,00	
8717000	 0000000002271,00	
8720000	 0000000002863,00	
8721000	 0000000000000,00	
8722000	 0000000002073,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000042,00	
8727000	 0000000000748,00	
8910000	 0000000046452,00	
8911000	 0000000000000,00	
8913000	 0000000003620,00	
8914000	 0000000009586,00	
8915000	 0000000033246,00	
