012	BANCO DEL ESTADO DE CHILE
8110000	 0000002245212,00	
8111000	 0000000000000,00	
8113000	 0000000790855,00	
8114000	 0000001217310,00	
8115000	 0000000237047,00	
8130000	 0000000166550,00	
8131000	 0000000000000,00	
8133000	 0000000086685,00	
8134000	 0000000025256,00	
8135000	 0000000054609,00	
8140000	 0000000075551,00	
8141000	 0000000000000,00	
8143000	 0000000031995,00	
8144000	 0000000012156,00	
8145000	 0000000031400,00	
8310000	 0000005508595,00	
8311000	 0000000566098,00	
8312000	 0000000222500,00	
8314000	 0000000146413,00	
8315000	 0000001484915,00	
8315100	 0000001301596,00	
8315200	 0000000183319,00	
8317000	 0000001712556,00	
8318000	 0000001376113,00	
8318100	 0000000922423,00	
8318900	 0000000453690,00	
8319000	 0000000000000,00	
8510000	 0000010127153,00	
8511000	 0000000970019,00	
8513000	 0000009157134,00	
8520000	 0000000514382,00	
8521000	 0000000000000,00	
8523000	 0000000514382,00	
8530000	 0000000249791,00	
8531000	 0000000000000,00	
8533000	 0000000249791,00	
8540000	 0000016124011,00	
8543000	 0000004307298,00	
8544000	 0000010127202,00	
8545000	 0000001689511,00	
8560000	 0000001935265,00	
8563000	 0000000480908,00	
8564000	 0000001217310,00	
8565000	 0000000237047,00	
8610000	 0000003254885,00	
8620000	 0000000045515,00	
8630000	 0000000004120,00	
8640000	 0000002172592,00	
8660000	 0000000031483,00	
8700000	 0000000017373,00	
8710000	 0000000024606,00	
8711000	 0000000000050,00	
8712000	 0000000020471,00	
8713000	 0000000000093,00	
8714000	 0000000000072,00	
8715000	 0000000000579,00	
8716000	 0000000001221,00	
8717000	 0000000002120,00	
8720000	 0000000007233,00	
8721000	 0000000000807,00	
8722000	 0000000004763,00	
8723000	 0000000000000,00	
8724000	 0000000000011,00	
8725000	 0000000000469,00	
8726000	 0000000000739,00	
8727000	 0000000000444,00	
8910000	 0000000665827,00	
8911000	 0000000000000,00	
8913000	 0000000294309,00	
8914000	 0000000346283,00	
8915000	 0000000025235,00	
