016	BANCO DE CRÉDITO E INVERSIONES
8110000	 0000001512377,00	
8111000	 0000000000000,00	
8113000	 0000001065151,00	
8114000	 0000000268698,00	
8115000	 0000000178528,00	
8130000	 0000000258579,00	
8131000	 0000000000000,00	
8133000	 0000000079033,00	
8134000	 0000000008221,00	
8135000	 0000000171325,00	
8140000	 0000000065662,00	
8141000	 0000000000000,00	
8143000	 0000000015287,00	
8144000	 0000000002404,00	
8145000	 0000000047971,00	
8310000	 0000011822116,00	
8311000	 0000000334754,00	
8312000	 0000000011869,00	
8314000	 0000000451736,00	
8315000	 0000002142860,00	
8315100	 0000001429828,00	
8315200	 0000000713032,00	
8317000	 0000008202811,00	
8318000	 0000000678086,00	
8318100	 0000000003061,00	
8318900	 0000000675025,00	
8319000	 0000000000000,00	
8510000	 0000018425778,00	
8511000	 0000000564419,00	
8513000	 0000017861359,00	
8520000	 0000001773844,00	
8521000	 0000000000000,00	
8523000	 0000001773844,00	
8530000	 0000000431261,00	
8531000	 0000000000000,00	
8533000	 0000000431261,00	
8540000	 0000018225408,00	
8543000	 0000005048576,00	
8544000	 0000010028490,00	
8545000	 0000003148342,00	
8560000	 0000000827553,00	
8563000	 0000000380327,00	
8564000	 0000000268698,00	
8565000	 0000000178528,00	
8610000	 0000005737621,00	
8620000	 0000000116935,00	
8630000	 0000000005467,00	
8640000	 0000005937491,00	
8660000	 0000000024602,00	
8700000	 0000000004905,00	
8710000	 0000000009488,00	
8711000	 0000000000197,00	
8712000	 0000000004283,00	
8713000	 0000000000849,00	
8714000	 0000000001682,00	
8715000	 0000000000303,00	
8716000	 0000000000250,00	
8717000	 0000000001924,00	
8720000	 0000000004583,00	
8721000	 0000000000000,00	
8722000	 0000000002012,00	
8723000	 0000000000000,00	
8724000	 0000000000154,00	
8725000	 0000000000829,00	
8726000	 0000000000012,00	
8727000	 0000000001576,00	
8910000	 0000000368864,00	
8911000	 0000000000000,00	
8913000	 0000000255814,00	
8914000	 0000000069224,00	
8915000	 0000000043826,00	
