016	BANCO DE CRÉDITO E INVERSIONES
8110000	 0000001586780,00	
8111000	 0000000000000,00	
8113000	 0000000917802,00	
8114000	 0000000267480,00	
8115000	 0000000401498,00	
8130000	 0000000206197,00	
8131000	 0000000000000,00	
8133000	 0000000047608,00	
8134000	 0000000004110,00	
8135000	 0000000154479,00	
8140000	 0000000027842,00	
8141000	 0000000000000,00	
8143000	 0000000010124,00	
8144000	 0000000001180,00	
8145000	 0000000016538,00	
8310000	 0000010738155,00	
8311000	 0000000262958,00	
8312000	 0000000008748,00	
8314000	 0000000317258,00	
8315000	 0000001933894,00	
8315100	 0000001286779,00	
8315200	 0000000647115,00	
8317000	 0000007853863,00	
8318000	 0000000361434,00	
8318100	 0000000006130,00	
8318900	 0000000355304,00	
8319000	 0000000000000,00	
8510000	 0000019568286,00	
8511000	 0000000493679,00	
8513000	 0000019074607,00	
8520000	 0000000905899,00	
8521000	 0000000000000,00	
8523000	 0000000905899,00	
8530000	 0000000298335,00	
8531000	 0000000000000,00	
8533000	 0000000298335,00	
8540000	 0000017062732,00	
8543000	 0000005214121,00	
8544000	 0000008521990,00	
8545000	 0000003326621,00	
8560000	 0000001036661,00	
8563000	 0000000367683,00	
8564000	 0000000267480,00	
8565000	 0000000401498,00	
8610000	 0000004690529,00	
8620000	 0000000082358,00	
8630000	 0000000005174,00	
8640000	 0000005935057,00	
8660000	 0000000025037,00	
8700000	 0000000005624,00	
8710000	 0000000006837,00	
8711000	 0000000000026,00	
8712000	 0000000001324,00	
8713000	 0000000000513,00	
8714000	 0000000001408,00	
8715000	 0000000000253,00	
8716000	 0000000000482,00	
8717000	 0000000002831,00	
8720000	 0000000001213,00	
8721000	 0000000000010,00	
8722000	 0000000000146,00	
8723000	 0000000000000,00	
8724000	 0000000000001,00	
8725000	 0000000001022,00	
8726000	 0000000000001,00	
8727000	 0000000000033,00	
8910000	 0000000525191,00	
8911000	 0000000000000,00	
8913000	 0000000306942,00	
8914000	 0000000104802,00	
8915000	 0000000113447,00	
