039	ITAÚ CORPBANCA
8110000	 0000001552843,00	
8111000	 0000000000000,00	
8113000	 0000001128984,00	
8114000	 0000000245173,00	
8115000	 0000000178686,00	
8130000	 0000000148776,00	
8131000	 0000000000000,00	
8133000	 0000000048428,00	
8134000	 0000000005307,00	
8135000	 0000000095041,00	
8140000	 0000000026780,00	
8141000	 0000000000000,00	
8143000	 0000000010896,00	
8144000	 0000000001294,00	
8145000	 0000000014590,00	
8310000	 0000005665562,00	
8311000	 0000000562157,00	
8312000	 0000000001315,00	
8314000	 0000000069858,00	
8315000	 0000001489094,00	
8315100	 0000000975258,00	
8315200	 0000000513836,00	
8317000	 0000002756216,00	
8318000	 0000000786922,00	
8318100	 0000000540538,00	
8318900	 0000000246384,00	
8319000	 0000000000000,00	
8510000	 0000012815112,00	
8511000	 0000000069914,00	
8513000	 0000012745198,00	
8520000	 0000001074793,00	
8521000	 0000000000000,00	
8523000	 0000001074793,00	
8530000	 0000000554910,00	
8531000	 0000000000000,00	
8533000	 0000000554910,00	
8540000	 0000009288268,00	
8543000	 0000001975359,00	
8544000	 0000004890719,00	
8545000	 0000002422190,00	
8560000	 0000000665561,00	
8563000	 0000000241702,00	
8564000	 0000000245173,00	
8565000	 0000000178686,00	
8610000	 0000002662045,00	
8620000	 0000000067725,00	
8630000	 0000000018044,00	
8640000	 0000002910590,00	
8660000	 0000000007158,00	
8700000	 0000000001420,00	
8710000	 0000000003296,00	
8711000	 0000000000019,00	
8712000	 0000000001289,00	
8713000	 0000000000201,00	
8714000	 0000000000000,00	
8715000	 0000000000052,00	
8716000	 0000000000459,00	
8717000	 0000000001276,00	
8720000	 0000000001876,00	
8721000	 0000000000001,00	
8722000	 0000000000978,00	
8723000	 0000000000335,00	
8724000	 0000000000000,00	
8725000	 0000000000003,00	
8726000	 0000000000001,00	
8727000	 0000000000558,00	
8910000	 0000000579261,00	
8911000	 0000000000000,00	
8913000	 0000000422560,00	
8914000	 0000000101140,00	
8915000	 0000000055561,00	
