051	BANCO FALABELLA
8110000	 0000000311418,00	
8111000	 0000000000000,00	
8113000	 0000000007674,00	
8114000	 0000000034285,00	
8115000	 0000000269459,00	
8130000	 0000000175138,00	
8131000	 0000000000000,00	
8133000	 0000000000573,00	
8134000	 0000000000238,00	
8135000	 0000000174327,00	
8140000	 0000000033038,00	
8141000	 0000000000000,00	
8143000	 0000000000269,00	
8144000	 0000000000201,00	
8145000	 0000000032568,00	
8310000	 0000003238896,00	
8311000	 0000000000000,00	
8312000	 0000000000000,00	
8314000	 0000000000000,00	
8315000	 0000000000000,00	
8315100	 0000000000000,00	
8315200	 0000000000000,00	
8317000	 0000003238852,00	
8318000	 0000000000044,00	
8318100	 0000000000044,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000000000006,00	
8511000	 0000000000000,00	
8513000	 0000000000006,00	
8520000	 0000000000000,00	
8521000	 0000000000000,00	
8523000	 0000000000000,00	
8530000	 0000000000000,00	
8531000	 0000000000000,00	
8533000	 0000000000000,00	
8540000	 0000003232095,00	
8543000	 0000000075279,00	
8544000	 0000000480004,00	
8545000	 0000002676812,00	
8560000	 0000000311417,00	
8563000	 0000000007673,00	
8564000	 0000000034285,00	
8565000	 0000000269459,00	
8610000	 0000000002500,00	
8620000	 0000000000000,00	
8630000	 0000000000000,00	
8640000	 0000003230762,00	
8660000	 0000000005634,00	
8700000	 0000000002465,00	
8710000	 0000000002959,00	
8711000	 0000000000000,00	
8712000	 0000000002515,00	
8713000	 0000000000161,00	
8714000	 0000000000040,00	
8715000	 0000000000000,00	
8716000	 0000000000092,00	
8717000	 0000000000151,00	
8720000	 0000000000494,00	
8721000	 0000000000000,00	
8722000	 0000000000472,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000012,00	
8726000	 0000000000009,00	
8727000	 0000000000001,00	
8910000	 0000000171525,00	
8911000	 0000000000000,00	
8913000	 0000000005954,00	
8914000	 0000000019926,00	
8915000	 0000000145645,00	
