012	BANCO DEL ESTADO DE CHILE
8110000	 0000002489205,00	
8111000	 0000000000000,00	
8113000	 0000000850267,00	
8114000	 0000001331072,00	
8115000	 0000000307866,00	
8130000	 0000000151822,00	
8131000	 0000000000000,00	
8133000	 0000000051307,00	
8134000	 0000000013384,00	
8135000	 0000000087131,00	
8140000	 0000000031589,00	
8141000	 0000000000000,00	
8143000	 0000000013895,00	
8144000	 0000000005871,00	
8145000	 0000000011823,00	
8310000	 0000004456445,00	
8311000	 0000000513591,00	
8312000	 0000000090972,00	
8314000	 0000000041655,00	
8315000	 0000001259387,00	
8315100	 0000000991447,00	
8315200	 0000000267940,00	
8317000	 0000001683813,00	
8318000	 0000000867027,00	
8318100	 0000000458021,00	
8318900	 0000000409006,00	
8319000	 0000000000000,00	
8510000	 0000011102860,00	
8511000	 0000000865546,00	
8513000	 0000010237314,00	
8520000	 0000000691296,00	
8521000	 0000000000000,00	
8523000	 0000000691296,00	
8530000	 0000000200751,00	
8531000	 0000000000000,00	
8533000	 0000000200751,00	
8540000	 0000014122096,00	
8543000	 0000003342817,00	
8544000	 0000009020103,00	
8545000	 0000001759176,00	
8560000	 0000002163536,00	
8563000	 0000000524598,00	
8564000	 0000001331072,00	
8565000	 0000000307866,00	
8610000	 0000002756337,00	
8620000	 0000000050704,00	
8630000	 0000000002573,00	
8640000	 0000001625496,00	
8660000	 0000000021335,00	
8700000	 0000000005086,00	
8710000	 0000000009348,00	
8711000	 0000000000042,00	
8712000	 0000000007803,00	
8713000	 0000000000137,00	
8714000	 0000000000166,00	
8715000	 0000000000437,00	
8716000	 0000000000576,00	
8717000	 0000000000187,00	
8720000	 0000000004262,00	
8721000	 0000000000000,00	
8722000	 0000000000937,00	
8723000	 0000000000000,00	
8724000	 0000000000011,00	
8725000	 0000000002927,00	
8726000	 0000000000015,00	
8727000	 0000000000372,00	
8910000	 0000001033984,00	
8911000	 0000000000000,00	
8913000	 0000000344329,00	
8914000	 0000000642399,00	
8915000	 0000000047256,00	
