028	BANCO BICE
8110000	 0000000163320,00	
8111000	 0000000000000,00	
8113000	 0000000152123,00	
8114000	 0000000007578,00	
8115000	 0000000003619,00	
8130000	 0000000002416,00	
8131000	 0000000000000,00	
8133000	 0000000001478,00	
8134000	 0000000000019,00	
8135000	 0000000000919,00	
8140000	 0000000000671,00	
8141000	 0000000000000,00	
8143000	 0000000000536,00	
8144000	 0000000000000,00	
8145000	 0000000000135,00	
8310000	 0000001333589,00	
8311000	 0000000023110,00	
8312000	 0000000011455,00	
8314000	 0000000035727,00	
8315000	 0000000393864,00	
8315100	 0000000384005,00	
8315200	 0000000009859,00	
8317000	 0000000739044,00	
8318000	 0000000123834,00	
8318100	 0000000000000,00	
8318900	 0000000123834,00	
8319000	 0000000006555,00	
8510000	 0000004534985,00	
8511000	 0000000000000,00	
8513000	 0000004534985,00	
8520000	 0000000160241,00	
8521000	 0000000000000,00	
8523000	 0000000160241,00	
8530000	 0000000099321,00	
8531000	 0000000000000,00	
8533000	 0000000099321,00	
8540000	 0000001732711,00	
8543000	 0000000390944,00	
8544000	 0000001190126,00	
8545000	 0000000151641,00	
8560000	 0000000025241,00	
8563000	 0000000014044,00	
8564000	 0000000007578,00	
8565000	 0000000003619,00	
8610000	 0000000910952,00	
8620000	 0000000015747,00	
8630000	 0000000004777,00	
8640000	 0000000401461,00	
8660000	 0000000000652,00	
8700000	 0000000000284,00	
8710000	 0000000000417,00	
8711000	 0000000000000,00	
8712000	 0000000000178,00	
8713000	 0000000000000,00	
8714000	 0000000000004,00	
8715000	 0000000000000,00	
8716000	 0000000000027,00	
8717000	 0000000000208,00	
8720000	 0000000000133,00	
8721000	 0000000000000,00	
8722000	 0000000000128,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000002,00	
8727000	 0000000000003,00	
8910000	 0000000029354,00	
8911000	 0000000000000,00	
8913000	 0000000023635,00	
8914000	 0000000004450,00	
8915000	 0000000001269,00	
