001	BANCO DE CHILE
8110000	 0000001100508,00	
8111000	 0000000000000,00	
8113000	 0000000523099,00	
8114000	 0000000243575,00	
8115000	 0000000333834,00	
8130000	 0000000206631,00	
8131000	 0000000000000,00	
8133000	 0000000031312,00	
8134000	 0000000003762,00	
8135000	 0000000171557,00	
8140000	 0000000016923,00	
8141000	 0000000000000,00	
8143000	 0000000004112,00	
8144000	 0000000001702,00	
8145000	 0000000011109,00	
8310000	 0000011152624,00	
8311000	 0000000254612,00	
8312000	 0000000096329,00	
8314000	 0000000320141,00	
8315000	 0000002158375,00	
8315100	 0000001737255,00	
8315200	 0000000421120,00	
8317000	 0000008175873,00	
8318000	 0000000147294,00	
8318100	 0000000000000,00	
8318900	 0000000147294,00	
8319000	 0000000000000,00	
8510000	 0000012576599,00	
8511000	 0000000241460,00	
8513000	 0000012335139,00	
8520000	 0000000184340,00	
8521000	 0000000000000,00	
8523000	 0000000184340,00	
8530000	 0000000181187,00	
8531000	 0000000000000,00	
8533000	 0000000181187,00	
8540000	 0000017240712,00	
8543000	 0000004439188,00	
8544000	 0000008961209,00	
8545000	 0000003840315,00	
8560000	 0000000899650,00	
8563000	 0000000322241,00	
8564000	 0000000243575,00	
8565000	 0000000333834,00	
8610000	 0000004053861,00	
8620000	 0000000044911,00	
8630000	 0000000004585,00	
8640000	 0000007034230,00	
8660000	 0000000015037,00	
8700000	 0000000003273,00	
8710000	 0000000006509,00	
8711000	 0000000000002,00	
8712000	 0000000001025,00	
8713000	 0000000000179,00	
8714000	 0000000000021,00	
8715000	 0000000003362,00	
8716000	 0000000000240,00	
8717000	 0000000001680,00	
8720000	 0000000003236,00	
8721000	 0000000000001,00	
8722000	 0000000000149,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000002694,00	
8726000	 0000000000014,00	
8727000	 0000000000378,00	
8910000	 0000000409578,00	
8911000	 0000000000000,00	
8913000	 0000000223420,00	
8914000	 0000000114366,00	
8915000	 0000000071792,00	
