014	SCOTIABANK CHILE
8110000	 0000001228093,00	
8111000	 0000000000000,00	
8113000	 0000000485601,00	
8114000	 0000000387298,00	
8115000	 0000000355194,00	
8130000	 0000000184916,00	
8131000	 0000000000000,00	
8133000	 0000000025287,00	
8134000	 0000000003219,00	
8135000	 0000000156410,00	
8140000	 0000000025764,00	
8141000	 0000000000000,00	
8143000	 0000000003819,00	
8144000	 0000000002177,00	
8145000	 0000000019768,00	
8310000	 0000006603370,00	
8311000	 0000000187330,00	
8312000	 0000000003365,00	
8314000	 0000000047972,00	
8315000	 0000000862758,00	
8315100	 0000000662202,00	
8315200	 0000000200556,00	
8317000	 0000004978187,00	
8318000	 0000000523758,00	
8318100	 0000000458147,00	
8318900	 0000000065611,00	
8319000	 0000000000000,00	
8510000	 0000011219144,00	
8511000	 0000000000086,00	
8513000	 0000011219058,00	
8520000	 0000000294350,00	
8521000	 0000000000000,00	
8523000	 0000000294350,00	
8530000	 0000000091496,00	
8531000	 0000000000000,00	
8533000	 0000000091496,00	
8540000	 0000013941979,00	
8543000	 0000001829273,00	
8544000	 0000009290363,00	
8545000	 0000002822343,00	
8560000	 0000000983412,00	
8563000	 0000000240920,00	
8564000	 0000000387298,00	
8565000	 0000000355194,00	
8610000	 0000001845476,00	
8620000	 0000000007337,00	
8630000	 0000000001501,00	
8640000	 0000004720655,00	
8660000	 0000000028401,00	
8700000	 0000000004327,00	
8710000	 0000000004807,00	
8711000	 0000000000032,00	
8712000	 0000000001383,00	
8713000	 0000000000054,00	
8714000	 0000000000556,00	
8715000	 0000000000920,00	
8716000	 0000000001278,00	
8717000	 0000000000584,00	
8720000	 0000000000480,00	
8721000	 0000000000000,00	
8722000	 0000000000033,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000105,00	
8727000	 0000000000342,00	
8910000	 0000000535314,00	
8911000	 0000000000000,00	
8913000	 0000000202379,00	
8914000	 0000000212059,00	
8915000	 0000000120876,00	
