055	BANCO CONSORCIO
8110000	 0000000177454,00	
8111000	 0000000000000,00	
8113000	 0000000170617,00	
8114000	 0000000002559,00	
8115000	 0000000004278,00	
8130000	 0000000005640,00	
8131000	 0000000000000,00	
8133000	 0000000003148,00	
8134000	 0000000000035,00	
8135000	 0000000002457,00	
8140000	 0000000000235,00	
8141000	 0000000000000,00	
8143000	 0000000000001,00	
8144000	 0000000000000,00	
8145000	 0000000000234,00	
8310000	 0000000115805,00	
8311000	 0000000000000,00	
8312000	 0000000000851,00	
8314000	 0000000000000,00	
8315000	 0000000063911,00	
8315100	 0000000061802,00	
8315200	 0000000002109,00	
8317000	 0000000051043,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000002785461,00	
8511000	 0000000000000,00	
8513000	 0000002785461,00	
8520000	 0000000196363,00	
8521000	 0000000000000,00	
8523000	 0000000196363,00	
8530000	 0000000104926,00	
8531000	 0000000000000,00	
8533000	 0000000104926,00	
8540000	 0000000694127,00	
8543000	 0000000042161,00	
8544000	 0000000561725,00	
8545000	 0000000090241,00	
8560000	 0000000007109,00	
8563000	 0000000000272,00	
8564000	 0000000002559,00	
8565000	 0000000004278,00	
8610000	 0000000081180,00	
8620000	 0000000002574,00	
8630000	 0000000004595,00	
8640000	 0000000027299,00	
8660000	 0000000000157,00	
8700000	 0000000001558,00	
8710000	 0000000000210,00	
8711000	 0000000000000,00	
8712000	 0000000000014,00	
8713000	 0000000000000,00	
8714000	 0000000000001,00	
8715000	 0000000000000,00	
8716000	 0000000000007,00	
8717000	 0000000000188,00	
8720000	 0000000001768,00	
8721000	 0000000000000,00	
8722000	 0000000001759,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000003,00	
8727000	 0000000000006,00	
8910000	 0000000043027,00	
8911000	 0000000000000,00	
8913000	 0000000038999,00	
8914000	 0000000002220,00	
8915000	 0000000001808,00	
