051	BANCO FALABELLA
8110000	 0000000187754,00	
8111000	 0000000000000,00	
8113000	 0000000007846,00	
8114000	 0000000030672,00	
8115000	 0000000149236,00	
8130000	 0000000344518,00	
8131000	 0000000000000,00	
8133000	 0000000001426,00	
8134000	 0000000000730,00	
8135000	 0000000342362,00	
8140000	 0000000083125,00	
8141000	 0000000000000,00	
8143000	 0000000000619,00	
8144000	 0000000000307,00	
8145000	 0000000082199,00	
8310000	 0000003694072,00	
8311000	 0000000000000,00	
8312000	 0000000000000,00	
8314000	 0000000000000,00	
8315000	 0000000000000,00	
8315100	 0000000000000,00	
8315200	 0000000000000,00	
8317000	 0000003694031,00	
8318000	 0000000000041,00	
8318100	 0000000000041,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000000000022,00	
8511000	 0000000000000,00	
8513000	 0000000000022,00	
8520000	 0000000000000,00	
8521000	 0000000000000,00	
8523000	 0000000000000,00	
8530000	 0000000000000,00	
8531000	 0000000000000,00	
8533000	 0000000000000,00	
8540000	 0000003094611,00	
8543000	 0000000070964,00	
8544000	 0000000501510,00	
8545000	 0000002522137,00	
8560000	 0000000187753,00	
8563000	 0000000007846,00	
8564000	 0000000030671,00	
8565000	 0000000149236,00	
8610000	 0000000002500,00	
8620000	 0000000000000,00	
8630000	 0000000000000,00	
8640000	 0000003686282,00	
8660000	 0000000005290,00	
8700000	 0000000006410,00	
8710000	 0000000007260,00	
8711000	 0000000000013,00	
8712000	 0000000006356,00	
8713000	 0000000000387,00	
8714000	 0000000000067,00	
8715000	 0000000000000,00	
8716000	 0000000000176,00	
8717000	 0000000000261,00	
8720000	 0000000000850,00	
8721000	 0000000000000,00	
8722000	 0000000000803,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000012,00	
8726000	 0000000000027,00	
8727000	 0000000000008,00	
8910000	 0000000071402,00	
8911000	 0000000000000,00	
8913000	 0000000005818,00	
8914000	 0000000013854,00	
8915000	 0000000051730,00	
