055	BANCO CONSORCIO
8110000	 0000000176643,00	
8111000	 0000000000000,00	
8113000	 0000000171043,00	
8114000	 0000000002075,00	
8115000	 0000000003525,00	
8130000	 0000000010425,00	
8131000	 0000000000000,00	
8133000	 0000000005722,00	
8134000	 0000000000061,00	
8135000	 0000000004642,00	
8140000	 0000000000606,00	
8141000	 0000000000000,00	
8143000	 0000000000004,00	
8144000	 0000000000000,00	
8145000	 0000000000602,00	
8310000	 0000000111336,00	
8311000	 0000000000000,00	
8312000	 0000000001271,00	
8314000	 0000000000000,00	
8315000	 0000000049168,00	
8315100	 0000000043521,00	
8315200	 0000000005647,00	
8317000	 0000000060897,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000002473909,00	
8511000	 0000000000000,00	
8513000	 0000002473909,00	
8520000	 0000000345123,00	
8521000	 0000000000000,00	
8523000	 0000000345123,00	
8530000	 0000000110842,00	
8531000	 0000000000000,00	
8533000	 0000000110842,00	
8540000	 0000000847068,00	
8543000	 0000000052492,00	
8544000	 0000000707226,00	
8545000	 0000000087350,00	
8560000	 0000000006168,00	
8563000	 0000000000568,00	
8564000	 0000000002075,00	
8565000	 0000000003525,00	
8610000	 0000000072663,00	
8620000	 0000000001769,00	
8630000	 0000000000609,00	
8640000	 0000000036080,00	
8660000	 0000000000215,00	
8700000	 0000000001417,00	
8710000	 0000000000371,00	
8711000	 0000000000000,00	
8712000	 0000000000033,00	
8713000	 0000000000000,00	
8714000	 0000000000001,00	
8715000	 0000000000000,00	
8716000	 0000000000041,00	
8717000	 0000000000296,00	
8720000	 0000000001788,00	
8721000	 0000000000000,00	
8722000	 0000000001760,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000018,00	
8727000	 0000000000010,00	
8910000	 0000000063879,00	
8911000	 0000000000000,00	
8913000	 0000000061000,00	
8914000	 0000000001730,00	
8915000	 0000000001149,00	
