028	BANCO BICE
8110000	 0000000176939,00	
8111000	 0000000000000,00	
8113000	 0000000162779,00	
8114000	 0000000009788,00	
8115000	 0000000004372,00	
8130000	 0000000004821,00	
8131000	 0000000000000,00	
8133000	 0000000002550,00	
8134000	 0000000000019,00	
8135000	 0000000002252,00	
8140000	 0000000001067,00	
8141000	 0000000000000,00	
8143000	 0000000000617,00	
8144000	 0000000000098,00	
8145000	 0000000000352,00	
8310000	 0000001315771,00	
8311000	 0000000012475,00	
8312000	 0000000016236,00	
8314000	 0000000033015,00	
8315000	 0000000411776,00	
8315100	 0000000402358,00	
8315200	 0000000009418,00	
8317000	 0000000712607,00	
8318000	 0000000121391,00	
8318100	 0000000000000,00	
8318900	 0000000121391,00	
8319000	 0000000008271,00	
8510000	 0000004060787,00	
8511000	 0000000000000,00	
8513000	 0000004060787,00	
8520000	 0000000214155,00	
8521000	 0000000000000,00	
8523000	 0000000214155,00	
8530000	 0000000088998,00	
8531000	 0000000000000,00	
8533000	 0000000088998,00	
8540000	 0000001843445,00	
8543000	 0000000408392,00	
8544000	 0000001268804,00	
8545000	 0000000166249,00	
8560000	 0000000028576,00	
8563000	 0000000014416,00	
8564000	 0000000009788,00	
8565000	 0000000004372,00	
8610000	 0000000884153,00	
8620000	 0000000022667,00	
8630000	 0000000003700,00	
8640000	 0000000404523,00	
8660000	 0000000000728,00	
8700000	 0000000000856,00	
8710000	 0000000001467,00	
8711000	 0000000000002,00	
8712000	 0000000000440,00	
8713000	 0000000000000,00	
8714000	 0000000000010,00	
8715000	 0000000000000,00	
8716000	 0000000000088,00	
8717000	 0000000000927,00	
8720000	 0000000000611,00	
8721000	 0000000000000,00	
8722000	 0000000000604,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000002,00	
8727000	 0000000000005,00	
8910000	 0000000024894,00	
8911000	 0000000000000,00	
8913000	 0000000019720,00	
8914000	 0000000004666,00	
8915000	 0000000000508,00	
