999	SISTEMA FINANCIERO
8110000	 0000011000622,00	
8111000	 0000000000000,00	
8113000	 0000006335920,00	
8114000	 0000002870660,00	
8115000	 0000001794042,00	
8130000	 0000002662812,00	
8131000	 0000000000000,00	
8133000	 0000000685153,00	
8134000	 0000000077450,00	
8135000	 0000001900209,00	
8140000	 0000000512514,00	
8141000	 0000000000000,00	
8143000	 0000000121461,00	
8144000	 0000000034417,00	
8145000	 0000000356636,00	
8310000	 0000055145546,00	
8311000	 0000002077604,00	
8312000	 0000000258389,00	
8314000	 0000001202035,00	
8315000	 0000009529515,00	
8315100	 0000007555193,00	
8315200	 0000001974322,00	
8317000	 0000039031019,00	
8318000	 0000003038713,00	
8318100	 0000001229347,00	
8318900	 0000001809366,00	
8319000	 0000000008271,00	
8510000	 0000082898326,00	
8511000	 0000001651507,00	
8513000	 0000081246819,00	
8520000	 0000006400856,00	
8521000	 0000000000000,00	
8523000	 0000006400856,00	
8530000	 0000003000245,00	
8531000	 0000000000000,00	
8533000	 0000003000245,00	
8540000	 0000101805133,00	
8543000	 0000022822456,00	
8544000	 0000057044918,00	
8545000	 0000021937759,00	
8560000	 0000006817057,00	
8563000	 0000002152356,00	
8564000	 0000002870658,00	
8565000	 0000001794043,00	
8610000	 0000020515021,00	
8620000	 0000000459599,00	
8630000	 0000000052154,00	
8640000	 0000033996696,00	
8660000	 0000000122076,00	
8700000	 0000000111652,00	
8710000	 0000000141447,00	
8711000	 0000000004455,00	
8712000	 0000000088570,00	
8713000	 0000000005993,00	
8714000	 0000000004048,00	
8715000	 0000000008955,00	
8716000	 0000000008205,00	
8717000	 0000000021221,00	
8720000	 0000000032629,00	
8721000	 0000000001968,00	
8722000	 0000000010049,00	
8723000	 0000000000357,00	
8724000	 0000000000039,00	
8725000	 0000000015390,00	
8726000	 0000000000496,00	
8727000	 0000000004330,00	
8910000	 0000003173413,00	
8911000	 0000000000000,00	
8913000	 0000001917276,00	
8914000	 0000000916720,00	
8915000	 0000000339417,00	
