009	BANCO INTERNACIONAL
8110000	 0000000161452,00	
8111000	 0000000000000,00	
8113000	 0000000158393,00	
8114000	 0000000002605,00	
8115000	 0000000000454,00	
8130000	 0000000015394,00	
8131000	 0000000000000,00	
8133000	 0000000014481,00	
8134000	 0000000000120,00	
8135000	 0000000000793,00	
8140000	 0000000001915,00	
8141000	 0000000000000,00	
8143000	 0000000001745,00	
8144000	 0000000000000,00	
8145000	 0000000000170,00	
8310000	 0000000252199,00	
8311000	 0000000003215,00	
8312000	 0000000000000,00	
8314000	 0000000002459,00	
8315000	 0000000053655,00	
8315100	 0000000053528,00	
8315200	 0000000000127,00	
8317000	 0000000072852,00	
8318000	 0000000120018,00	
8318100	 0000000120018,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000001574708,00	
8511000	 0000000000000,00	
8513000	 0000001574708,00	
8520000	 0000000277115,00	
8521000	 0000000000000,00	
8523000	 0000000277115,00	
8530000	 0000000103156,00	
8531000	 0000000000000,00	
8533000	 0000000103156,00	
8540000	 0000000160020,00	
8543000	 0000000107559,00	
8544000	 0000000039854,00	
8545000	 0000000012607,00	
8560000	 0000000003382,00	
8563000	 0000000000323,00	
8564000	 0000000002605,00	
8565000	 0000000000454,00	
8610000	 0000000092460,00	
8620000	 0000000027451,00	
8630000	 0000000000425,00	
8640000	 0000000131753,00	
8660000	 0000000000110,00	
8700000	 0000000000448,00	
8710000	 0000000000466,00	
8711000	 0000000000050,00	
8712000	 0000000000042,00	
8713000	 0000000000000,00	
8714000	 0000000000001,00	
8715000	 0000000000000,00	
8716000	 0000000000310,00	
8717000	 0000000000063,00	
8720000	 0000000000018,00	
8721000	 0000000000000,00	
8722000	 0000000000018,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000000,00	
8910000	 0000000047260,00	
8911000	 0000000000000,00	
8913000	 0000000045358,00	
8914000	 0000000001806,00	
8915000	 0000000000096,00	
