037	BANCO SANTANDER-CHILE
8110000	 0000001789983,00	
8111000	 0000000000000,00	
8113000	 0000001139376,00	
8114000	 0000000406894,00	
8115000	 0000000243713,00	
8130000	 0000000394813,00	
8131000	 0000000000000,00	
8133000	 0000000158461,00	
8134000	 0000000016632,00	
8135000	 0000000219720,00	
8140000	 0000000074926,00	
8141000	 0000000000000,00	
8143000	 0000000025969,00	
8144000	 0000000009584,00	
8145000	 0000000039373,00	
8310000	 0000010577697,00	
8311000	 0000000441508,00	
8312000	 0000000082779,00	
8314000	 0000000165119,00	
8315000	 0000001090643,00	
8315100	 0000000999827,00	
8315200	 0000000090816,00	
8317000	 0000008391414,00	
8318000	 0000000406234,00	
8318100	 0000000004434,00	
8318900	 0000000401800,00	
8319000	 0000000000000,00	
8510000	 0000009964355,00	
8511000	 0000000018930,00	
8513000	 0000009945425,00	
8520000	 0000001065878,00	
8521000	 0000000000000,00	
8523000	 0000001065878,00	
8530000	 0000000534365,00	
8531000	 0000000000000,00	
8533000	 0000000534365,00	
8540000	 0000021779650,00	
8543000	 0000005077553,00	
8544000	 0000012004931,00	
8545000	 0000004697166,00	
8560000	 0000001064922,00	
8563000	 0000000414315,00	
8564000	 0000000406894,00	
8565000	 0000000243713,00	
8610000	 0000003439554,00	
8620000	 0000000070628,00	
8630000	 0000000008413,00	
8640000	 0000007055169,00	
8660000	 0000000003933,00	
8700000	 0000000008366,00	
8710000	 0000000013597,00	
8711000	 0000000002790,00	
8712000	 0000000003881,00	
8713000	 0000000000443,00	
8714000	 0000000000258,00	
8715000	 0000000000251,00	
8716000	 0000000001570,00	
8717000	 0000000004404,00	
8720000	 0000000005231,00	
8721000	 0000000001945,00	
8722000	 0000000000023,00	
8723000	 0000000000000,00	
8724000	 0000000000008,00	
8725000	 0000000002843,00	
8726000	 0000000000000,00	
8727000	 0000000000412,00	
8910000	 0000000486435,00	
8911000	 0000000000000,00	
8913000	 0000000331382,00	
8914000	 0000000108625,00	
8915000	 0000000046428,00	
