001	BANCO DE CHILE
8110000	 0000001200460,00	
8111000	 0000000000000,00	
8113000	 0000000553732,00	
8114000	 0000000316620,00	
8115000	 0000000330108,00	
8130000	 0000000316561,00	
8131000	 0000000000000,00	
8133000	 0000000064146,00	
8134000	 0000000008879,00	
8135000	 0000000243536,00	
8140000	 0000000041758,00	
8141000	 0000000000000,00	
8143000	 0000000008599,00	
8144000	 0000000003377,00	
8145000	 0000000029782,00	
8310000	 0000010598500,00	
8311000	 0000000224079,00	
8312000	 0000000058299,00	
8314000	 0000000343663,00	
8315000	 0000002214370,00	
8315100	 0000001836720,00	
8315200	 0000000377650,00	
8317000	 0000007650382,00	
8318000	 0000000107707,00	
8318100	 0000000000000,00	
8318900	 0000000107707,00	
8319000	 0000000000000,00	
8510000	 0000012947588,00	
8511000	 0000000559623,00	
8513000	 0000012387965,00	
8520000	 0000000196075,00	
8521000	 0000000000000,00	
8523000	 0000000196075,00	
8530000	 0000000199430,00	
8531000	 0000000000000,00	
8533000	 0000000199430,00	
8540000	 0000017192055,00	
8543000	 0000004494854,00	
8544000	 0000009072034,00	
8545000	 0000003625167,00	
8560000	 0000000961205,00	
8563000	 0000000314477,00	
8564000	 0000000316620,00	
8565000	 0000000330108,00	
8610000	 0000004060134,00	
8620000	 0000000026099,00	
8630000	 0000000010318,00	
8640000	 0000006476529,00	
8660000	 0000000025420,00	
8700000	 0000000010384,00	
8710000	 0000000017158,00	
8711000	 0000000000004,00	
8712000	 0000000007341,00	
8713000	 0000000000282,00	
8714000	 0000000000025,00	
8715000	 0000000005209,00	
8716000	 0000000000582,00	
8717000	 0000000003715,00	
8720000	 0000000006774,00	
8721000	 0000000000001,00	
8722000	 0000000001228,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000004082,00	
8726000	 0000000000066,00	
8727000	 0000000001397,00	
8910000	 0000000299408,00	
8911000	 0000000000000,00	
8913000	 0000000181125,00	
8914000	 0000000075170,00	
8915000	 0000000043113,00	
