055	BANCO CONSORCIO
8110000	 0000000061638,00	
8111000	 0000000000000,00	
8113000	 0000000059148,00	
8114000	 0000000000623,00	
8115000	 0000000001867,00	
8130000	 0000000003437,00	
8131000	 0000000000000,00	
8133000	 0000000000868,00	
8134000	 0000000000050,00	
8135000	 0000000002519,00	
8140000	 0000000000794,00	
8141000	 0000000000000,00	
8143000	 0000000000000,00	
8144000	 0000000000011,00	
8145000	 0000000000783,00	
8310000	 0000000073352,00	
8311000	 0000000000000,00	
8312000	 0000000007470,00	
8314000	 0000000000000,00	
8315000	 0000000054349,00	
8315100	 0000000051102,00	
8315200	 0000000003247,00	
8317000	 0000000011533,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000001814863,00	
8511000	 0000000000000,00	
8513000	 0000001814863,00	
8520000	 0000000070815,00	
8521000	 0000000000000,00	
8523000	 0000000070815,00	
8530000	 0000000033120,00	
8531000	 0000000000000,00	
8533000	 0000000033120,00	
8540000	 0000000175536,00	
8543000	 0000000006688,00	
8544000	 0000000099067,00	
8545000	 0000000069781,00	
8560000	 0000000002589,00	
8563000	 0000000000099,00	
8564000	 0000000000623,00	
8565000	 0000000001867,00	
8610000	 0000000068147,00	
8620000	 0000000003337,00	
8630000	 0000000000826,00	
8640000	 0000000001041,00	
8660000	 0000000000001,00	
