012	BANCO DEL ESTADO DE CHILE
8110000	 0000001654280,00	
8111000	 0000000000000,00	
8113000	 0000000457810,00	
8114000	 0000001009382,00	
8115000	 0000000187088,00	
8130000	 0000000171133,00	
8131000	 0000000000000,00	
8133000	 0000000060218,00	
8134000	 0000000011931,00	
8135000	 0000000098984,00	
8140000	 0000000058686,00	
8141000	 0000000000000,00	
8143000	 0000000015611,00	
8144000	 0000000020933,00	
8145000	 0000000022142,00	
8310000	 0000004813031,00	
8311000	 0000000520681,00	
8312000	 0000000101814,00	
8314000	 0000000078290,00	
8315000	 0000001443450,00	
8315100	 0000001210490,00	
8315200	 0000000232960,00	
8317000	 0000001452386,00	
8318000	 0000001216410,00	
8318100	 0000000777950,00	
8318900	 0000000438460,00	
8319000	 0000000000000,00	
8510000	 0000009224470,00	
8511000	 0000000956930,00	
8513000	 0000008267540,00	
8520000	 0000000335822,00	
8521000	 0000000000000,00	
8523000	 0000000335822,00	
8530000	 0000000148491,00	
8531000	 0000000000000,00	
8533000	 0000000148491,00	
8540000	 0000012256738,00	
8543000	 0000002843589,00	
8544000	 0000007763017,00	
8545000	 0000001650132,00	
8560000	 0000001478655,00	
8563000	 0000000282185,00	
8564000	 0000001009382,00	
8565000	 0000000187088,00	
8610000	 0000003009932,00	
8620000	 0000000041853,00	
8630000	 0000000012140,00	
8640000	 0000001736603,00	
8660000	 0000000012503,00	
