999	SISTEMA FINANCIERO
8110000	 0000008283493,00	
8111000	 0000000000000,00	
8113000	 0000004472060,00	
8114000	 0000002318574,00	
8115000	 0000001492859,00	
8130000	 0000001631562,00	
8131000	 0000000000000,00	
8133000	 0000000473458,00	
8134000	 0000000053539,00	
8135000	 0000001104565,00	
8140000	 0000000360456,00	
8141000	 0000000000000,00	
8143000	 0000000104029,00	
8144000	 0000000044287,00	
8145000	 0000000212140,00	
8310000	 0000048758542,00	
8311000	 0000001486859,00	
8312000	 0000000286373,00	
8314000	 0000000827409,00	
8315000	 0000009669328,00	
8315100	 0000007527397,00	
8315200	 0000002141931,00	
8317000	 0000032570594,00	
8318000	 0000003910698,00	
8318100	 0000002067485,00	
8318900	 0000001843213,00	
8319000	 0000000007281,00	
8510000	 0000068919483,00	
8511000	 0000001768718,00	
8513000	 0000067150765,00	
8520000	 0000003681457,00	
8521000	 0000000000000,00	
8523000	 0000003681457,00	
8530000	 0000002031848,00	
8531000	 0000000000000,00	
8533000	 0000002031848,00	
8540000	 0000078225571,00	
8543000	 0000016148310,00	
8544000	 0000042309780,00	
8545000	 0000019767481,00	
8560000	 0000005387488,00	
8563000	 0000001576055,00	
8564000	 0000002318574,00	
8565000	 0000001492859,00	
8610000	 0000020255604,00	
8620000	 0000000389089,00	
8630000	 0000000049359,00	
8640000	 0000027988981,00	
8660000	 0000000075509,00	
