039	ITAÚ CORPBANCA
8110000	 0000001288843,00	
8111000	 0000000000000,00	
8113000	 0000001001977,00	
8114000	 0000000174055,00	
8115000	 0000000112811,00	
8130000	 0000000199201,00	
8131000	 0000000000000,00	
8133000	 0000000086868,00	
8134000	 0000000003521,00	
8135000	 0000000108812,00	
8140000	 0000000028686,00	
8141000	 0000000000000,00	
8143000	 0000000011769,00	
8144000	 0000000001862,00	
8145000	 0000000015055,00	
8310000	 0000005278173,00	
8311000	 0000000284873,00	
8312000	 0000000004090,00	
8314000	 0000000088999,00	
8315000	 0000001257890,00	
8315100	 0000000927809,00	
8315200	 0000000330081,00	
8317000	 0000002390905,00	
8318000	 0000001251416,00	
8318100	 0000000926959,00	
8318900	 0000000324457,00	
8319000	 0000000000000,00	
8510000	 0000011035646,00	
8511000	 0000000064827,00	
8513000	 0000010970819,00	
8520000	 0000000717778,00	
8521000	 0000000000000,00	
8523000	 0000000717778,00	
8530000	 0000000470419,00	
8531000	 0000000000000,00	
8533000	 0000000470419,00	
8540000	 0000008213558,00	
8543000	 0000001817824,00	
8544000	 0000003969735,00	
8545000	 0000002425999,00	
8560000	 0000000482213,00	
8563000	 0000000195347,00	
8564000	 0000000174055,00	
8565000	 0000000112811,00	
8610000	 0000002256910,00	
8620000	 0000000118497,00	
8630000	 0000000003191,00	
8640000	 0000002890944,00	
8660000	 0000000008631,00	
