009	BANCO INTERNACIONAL
8110000	 0000000110262,00	
8111000	 0000000000000,00	
8113000	 0000000107458,00	
8114000	 0000000002503,00	
8115000	 0000000000301,00	
8130000	 0000000011992,00	
8131000	 0000000000000,00	
8133000	 0000000011468,00	
8134000	 0000000000002,00	
8135000	 0000000000522,00	
8140000	 0000000001951,00	
8141000	 0000000000000,00	
8143000	 0000000001746,00	
8144000	 0000000000000,00	
8145000	 0000000000205,00	
8310000	 0000000244343,00	
8311000	 0000000001250,00	
8312000	 0000000000000,00	
8314000	 0000000007681,00	
8315000	 0000000030465,00	
8315100	 0000000028732,00	
8315200	 0000000001733,00	
8317000	 0000000048182,00	
8318000	 0000000156765,00	
8318100	 0000000156765,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000000891828,00	
8511000	 0000000000000,00	
8513000	 0000000891828,00	
8520000	 0000000084938,00	
8521000	 0000000000000,00	
8523000	 0000000084938,00	
8530000	 0000000088718,00	
8531000	 0000000000000,00	
8533000	 0000000088718,00	
8540000	 0000000037349,00	
8543000	 0000000009708,00	
8544000	 0000000022097,00	
8545000	 0000000005544,00	
8560000	 0000000003877,00	
8563000	 0000000001073,00	
8564000	 0000000002503,00	
8565000	 0000000000301,00	
8610000	 0000000075783,00	
8620000	 0000000003146,00	
8630000	 0000000000731,00	
8640000	 0000000164641,00	
8660000	 0000000000042,00	
