028	BANCO BICE
8110000	 0000000072147,00	
8111000	 0000000000000,00	
8113000	 0000000064442,00	
8114000	 0000000004863,00	
8115000	 0000000002842,00	
8130000	 0000000003238,00	
8131000	 0000000000000,00	
8133000	 0000000001414,00	
8134000	 0000000000318,00	
8135000	 0000000001506,00	
8140000	 0000000000793,00	
8141000	 0000000000000,00	
8143000	 0000000000319,00	
8144000	 0000000000062,00	
8145000	 0000000000412,00	
8310000	 0000001325168,00	
8311000	 0000000014625,00	
8312000	 0000000010996,00	
8314000	 0000000034082,00	
8315000	 0000000257554,00	
8315100	 0000000230273,00	
8315200	 0000000027281,00	
8317000	 0000000779636,00	
8318000	 0000000220994,00	
8318100	 0000000000000,00	
8318900	 0000000220994,00	
8319000	 0000000007281,00	
8510000	 0000003339940,00	
8511000	 0000000000000,00	
8513000	 0000003339940,00	
8520000	 0000000207126,00	
8521000	 0000000000000,00	
8523000	 0000000207126,00	
8530000	 0000000041643,00	
8531000	 0000000000000,00	
8533000	 0000000041643,00	
8540000	 0000001205221,00	
8543000	 0000000223068,00	
8544000	 0000000849176,00	
8545000	 0000000132977,00	
8560000	 0000000014887,00	
8563000	 0000000007182,00	
8564000	 0000000004863,00	
8565000	 0000000002842,00	
8610000	 0000000969495,00	
8620000	 0000000024456,00	
8630000	 0000000000804,00	
8640000	 0000000330058,00	
8660000	 0000000000355,00	
