039	ITAÚ CORPBANCA
8110000	 0000001074547,00	
8111000	 0000000000000,00	
8113000	 0000000847445,00	
8114000	 0000000133147,00	
8115000	 0000000093955,00	
8130000	 0000000202528,00	
8131000	 0000000000000,00	
8133000	 0000000088396,00	
8134000	 0000000004660,00	
8135000	 0000000109472,00	
8140000	 0000000023270,00	
8141000	 0000000000000,00	
8143000	 0000000008897,00	
8144000	 0000000001285,00	
8145000	 0000000013088,00	
8310000	 0000005310136,00	
8311000	 0000000264081,00	
8312000	 0000000000167,00	
8314000	 0000000064216,00	
8315000	 0000001146598,00	
8315100	 0000000811324,00	
8315200	 0000000335274,00	
8317000	 0000002581859,00	
8318000	 0000001253215,00	
8318100	 0000000846446,00	
8318900	 0000000406769,00	
8319000	 0000000000000,00	
8510000	 0000011440231,00	
8511000	 0000000150780,00	
8513000	 0000011289451,00	
8520000	 0000000791676,00	
8521000	 0000000000000,00	
8523000	 0000000791676,00	
8530000	 0000000408699,00	
8531000	 0000000000000,00	
8533000	 0000000408699,00	
8540000	 0000008177136,00	
8543000	 0000002034757,00	
8544000	 0000003755370,00	
8545000	 0000002387009,00	
8560000	 0000000381522,00	
8563000	 0000000154420,00	
8564000	 0000000133147,00	
8565000	 0000000093955,00	
8610000	 0000002274359,00	
8620000	 0000000118615,00	
8630000	 0000000003286,00	
8640000	 0000002909358,00	
8660000	 0000000004518,00	
